,date,county,Population,cases,Minority_pct,Hotspot,Hotspot_in_2_weeks
8419,2021-09-23,Madison,21146.0,2494,0.0859,True,True
8519,2021-09-24,Madison,21146.0,2508,0.0859,True,True
8619,2021-09-25,Madison,21146.0,2508,0.0859,True,True
8719,2021-09-26,Madison,21146.0,2508,0.0859,True,True
8819,2021-09-27,Madison,21146.0,2544,0.0859,True,True
8919,2021-09-28,Madison,21146.0,2549,0.0859,True,True
9019,2021-09-29,Madison,21146.0,2555,0.0859,True,True
9119,2021-09-30,Madison,21146.0,2581,0.0859,True,True
9219,2021-10-01,Madison,21146.0,2588,0.0859,True,True
9319,2021-10-02,Madison,21146.0,2588,0.0859,True,True
9419,2021-10-03,Madison,21146.0,2588,0.0859,True,True
9519,2021-10-04,Madison,21146.0,2627,0.0859,True,True
9619,2021-10-05,Madison,21146.0,2628,0.0859,True,True
9719,2021-10-06,Madison,21146.0,2636,0.0859,True,True
9819,2021-10-07,Madison,21146.0,2644,0.0859,True,True
9919,2021-10-08,Madison,21146.0,2661,0.0859,True,True
10019,2021-10-09,Madison,21146.0,2661,0.0859,True,True
10119,2021-10-10,Madison,21146.0,2661,0.0859,True,True
10219,2021-10-11,Madison,21146.0,2684,0.0859,True,True
10319,2021-10-12,Madison,21146.0,2688,0.0859,True,True
10419,2021-10-13,Madison,21146.0,2694,0.0859,True,True
10519,2021-10-14,Madison,21146.0,2711,0.0859,True,True
10619,2021-10-15,Madison,21146.0,2718,0.0859,True,True
10719,2021-10-16,Madison,21146.0,2718,0.0859,True,True
10819,2021-10-17,Madison,21146.0,2718,0.0859,True,True
10919,2021-10-18,Madison,21146.0,2731,0.0859,True,True
11019,2021-10-19,Madison,21146.0,2737,0.0859,True,True
11119,2021-10-20,Madison,21146.0,2740,0.0859,True,True
11219,2021-10-21,Madison,21146.0,2742,0.0859,True,True
11319,2021-10-22,Madison,21146.0,2748,0.0859,True,True
11419,2021-10-23,Madison,21146.0,2748,0.0859,True,True
11519,2021-10-24,Madison,21146.0,2748,0.0859,True,True
11619,2021-10-25,Madison,21146.0,2765,0.0859,True,True
11719,2021-10-26,Madison,21146.0,2765,0.0859,True,True
11819,2021-10-27,Madison,21146.0,2767,0.0859,True,True
11919,2021-10-28,Madison,21146.0,2780,0.0859,True,True
12019,2021-10-29,Madison,21146.0,2781,0.0859,True,True
12119,2021-10-30,Madison,21146.0,2781,0.0859,True,True
12219,2021-10-31,Madison,21146.0,2781,0.0859,True,True
12319,2021-11-01,Madison,21146.0,2798,0.0859,True,True
12419,2021-11-02,Madison,21146.0,2798,0.0859,True,True
12519,2021-11-03,Madison,21146.0,2800,0.0859,True,True
12619,2021-11-04,Madison,21146.0,2810,0.0859,True,True
12719,2021-11-05,Madison,21146.0,2813,0.0859,True,True
12819,2021-11-06,Madison,21146.0,2813,0.0859,True,True
12919,2021-11-07,Madison,21146.0,2813,0.0859,True,True
13019,2021-11-08,Madison,21146.0,2815,0.0859,True,True
13119,2021-11-09,Madison,21146.0,2820,0.0859,True,True
13219,2021-11-10,Madison,21146.0,2823,0.0859,True,True
13319,2021-11-11,Madison,21146.0,2823,0.0859,True,True
13419,2021-11-12,Madison,21146.0,2834,0.0859,True,True
13519,2021-11-13,Madison,21146.0,2834,0.0859,True,True
13619,2021-11-14,Madison,21146.0,2834,0.0859,True,True
13719,2021-11-15,Madison,21146.0,2857,0.0859,True,True
13819,2021-11-16,Madison,21146.0,2861,0.0859,True,True
13919,2021-11-17,Madison,21146.0,2860,0.0859,True,True
14019,2021-11-18,Madison,21146.0,2871,0.0859,True,True
14119,2021-11-19,Madison,21146.0,2877,0.0859,True,
14219,2021-11-20,Madison,21146.0,2877,0.0859,True,
14319,2021-11-21,Madison,21146.0,2877,0.0859,True,
14419,2021-11-22,Madison,21146.0,2891,0.0859,True,
14519,2021-11-23,Madison,21146.0,2897,0.0859,True,
14619,2021-11-24,Madison,21146.0,2899,0.0859,True,
14719,2021-11-25,Madison,21146.0,2899,0.0859,True,
14819,2021-11-26,Madison,21146.0,2899,0.0859,True,
14919,2021-11-27,Madison,21146.0,2899,0.0859,True,
15019,2021-11-28,Madison,21146.0,2899,0.0859,True,
15119,2021-11-29,Madison,21146.0,2927,0.0859,True,
15219,2021-11-30,Madison,21146.0,2926,0.0859,True,
15319,2021-12-01,Madison,21146.0,2935,0.0859,True,
15418,2021-12-02,Madison,21146.0,2946,0.0859,True,
57,2021-07-01,Martin,21503.0,2325,0.4724,False,False
157,2021-07-02,Martin,21503.0,2329,0.4724,False,False
257,2021-07-03,Martin,21503.0,2329,0.4724,False,False
357,2021-07-04,Martin,21503.0,2329,0.4724,False,False
457,2021-07-05,Martin,21503.0,2329,0.4724,False,False
557,2021-07-06,Martin,21503.0,2330,0.4724,False,False
657,2021-07-07,Martin,21503.0,2331,0.4724,False,True
752,2021-07-08,Martin,21503.0,2333,0.4724,False,True
846,2021-07-09,Martin,21503.0,2333,0.4724,False,True
941,2021-07-10,Martin,21503.0,2333,0.4724,False,True
1036,2021-07-11,Martin,21503.0,2333,0.4724,False,True
1131,2021-07-12,Martin,21503.0,2338,0.4724,False,True
1227,2021-07-13,Martin,21503.0,2339,0.4724,False,True
1324,2021-07-14,Martin,21503.0,2339,0.4724,False,True
1423,2021-07-15,Martin,21503.0,2340,0.4724,False,True
1522,2021-07-16,Martin,21503.0,2341,0.4724,False,True
1622,2021-07-17,Martin,21503.0,2341,0.4724,False,True
1722,2021-07-18,Martin,21503.0,2341,0.4724,False,True
1821,2021-07-19,Martin,21503.0,2342,0.4724,False,True
1920,2021-07-20,Martin,21503.0,2346,0.4724,False,True
2020,2021-07-21,Martin,21503.0,2360,0.4724,True,True
2120,2021-07-22,Martin,21503.0,2373,0.4724,True,True
2220,2021-07-23,Martin,21503.0,2381,0.4724,True,True
2320,2021-07-24,Martin,21503.0,2381,0.4724,True,True
2420,2021-07-25,Martin,21503.0,2381,0.4724,True,True
2520,2021-07-26,Martin,21503.0,2396,0.4724,True,True
2620,2021-07-27,Martin,21503.0,2398,0.4724,True,True
2720,2021-07-28,Martin,21503.0,2402,0.4724,True,True
2820,2021-07-29,Martin,21503.0,2408,0.4724,True,True
2920,2021-07-30,Martin,21503.0,2412,0.4724,True,True
3020,2021-07-31,Martin,21503.0,2412,0.4724,True,True
3120,2021-08-01,Martin,21503.0,2412,0.4724,True,True
3220,2021-08-02,Martin,21503.0,2436,0.4724,True,True
3320,2021-08-03,Martin,21503.0,2438,0.4724,True,True
3420,2021-08-04,Martin,21503.0,2447,0.4724,True,True
3520,2021-08-05,Martin,21503.0,2459,0.4724,True,True
3620,2021-08-06,Martin,21503.0,2477,0.4724,True,True
3720,2021-08-07,Martin,21503.0,2477,0.4724,True,True
3820,2021-08-08,Martin,21503.0,2477,0.4724,True,True
3920,2021-08-09,Martin,21503.0,2522,0.4724,True,True
4020,2021-08-10,Martin,21503.0,2529,0.4724,True,True
4120,2021-08-11,Martin,21503.0,2562,0.4724,True,True
4220,2021-08-12,Martin,21503.0,2575,0.4724,True,True
4320,2021-08-13,Martin,21503.0,2588,0.4724,True,True
4420,2021-08-14,Martin,21503.0,2588,0.4724,True,True
4520,2021-08-15,Martin,21503.0,2588,0.4724,True,True
4620,2021-08-16,Martin,21503.0,2617,0.4724,True,True
4720,2021-08-17,Martin,21503.0,2632,0.4724,True,True
4820,2021-08-18,Martin,21503.0,2640,0.4724,True,True
4920,2021-08-19,Martin,21503.0,2662,0.4724,True,True
5020,2021-08-20,Martin,21503.0,2683,0.4724,True,True
5120,2021-08-21,Martin,21503.0,2683,0.4724,True,True
5220,2021-08-22,Martin,21503.0,2683,0.4724,True,True
5320,2021-08-23,Martin,21503.0,2723,0.4724,True,True
5420,2021-08-24,Martin,21503.0,2743,0.4724,True,True
5520,2021-08-25,Martin,21503.0,2757,0.4724,True,True
5620,2021-08-26,Martin,21503.0,2769,0.4724,True,True
5720,2021-08-27,Martin,21503.0,2787,0.4724,True,True
5820,2021-08-28,Martin,21503.0,2787,0.4724,True,True
5920,2021-08-29,Martin,21503.0,2787,0.4724,True,True
6020,2021-08-30,Martin,21503.0,2848,0.4724,True,True
6120,2021-08-31,Martin,21503.0,2862,0.4724,True,True
6220,2021-09-01,Martin,21503.0,2871,0.4724,True,True
6320,2021-09-02,Martin,21503.0,2890,0.4724,True,True
6420,2021-09-03,Martin,21503.0,2961,0.4724,True,True
6520,2021-09-04,Martin,21503.0,2961,0.4724,True,True
6620,2021-09-05,Martin,21503.0,2961,0.4724,True,True
6720,2021-09-06,Martin,21503.0,2961,0.4724,True,True
6820,2021-09-07,Martin,21503.0,3041,0.4724,True,True
6920,2021-09-08,Martin,21503.0,3062,0.4724,True,True
7020,2021-09-09,Martin,21503.0,3068,0.4724,True,True
7120,2021-09-10,Martin,21503.0,3079,0.4724,True,True
7220,2021-09-11,Martin,21503.0,3079,0.4724,True,True
7320,2021-09-12,Martin,21503.0,3079,0.4724,True,True
7420,2021-09-13,Martin,21503.0,3175,0.4724,True,True
7520,2021-09-14,Martin,21503.0,3183,0.4724,True,True
7620,2021-09-15,Martin,21503.0,3196,0.4724,True,True
7720,2021-09-16,Martin,21503.0,3222,0.4724,True,True
7820,2021-09-17,Martin,21503.0,3250,0.4724,True,True
7920,2021-09-18,Martin,21503.0,3250,0.4724,True,True
8020,2021-09-19,Martin,21503.0,3250,0.4724,True,True
8120,2021-09-20,Martin,21503.0,3288,0.4724,True,True
8220,2021-09-21,Martin,21503.0,3307,0.4724,True,True
8320,2021-09-22,Martin,21503.0,3319,0.4724,True,True
8420,2021-09-23,Martin,21503.0,3347,0.4724,True,True
8520,2021-09-24,Martin,21503.0,3365,0.4724,True,True
8620,2021-09-25,Martin,21503.0,3365,0.4724,True,True
8720,2021-09-26,Martin,21503.0,3365,0.4724,True,True
8820,2021-09-27,Martin,21503.0,3400,0.4724,True,True
8920,2021-09-28,Martin,21503.0,3412,0.4724,True,True
9020,2021-09-29,Martin,21503.0,3415,0.4724,True,True
9120,2021-09-30,Martin,21503.0,3428,0.4724,True,True
9220,2021-10-01,Martin,21503.0,3443,0.4724,True,True
9320,2021-10-02,Martin,21503.0,3443,0.4724,True,True
9420,2021-10-03,Martin,21503.0,3443,0.4724,True,True
9520,2021-10-04,Martin,21503.0,3474,0.4724,True,True
9620,2021-10-05,Martin,21503.0,3478,0.4724,True,True
9720,2021-10-06,Martin,21503.0,3487,0.4724,True,True
9820,2021-10-07,Martin,21503.0,3497,0.4724,True,True
9920,2021-10-08,Martin,21503.0,3512,0.4724,True,True
10020,2021-10-09,Martin,21503.0,3512,0.4724,True,True
10120,2021-10-10,Martin,21503.0,3512,0.4724,True,True
10220,2021-10-11,Martin,21503.0,3551,0.4724,True,True
10320,2021-10-12,Martin,21503.0,3557,0.4724,True,True
10420,2021-10-13,Martin,21503.0,3562,0.4724,True,True
10520,2021-10-14,Martin,21503.0,3570,0.4724,True,True
10620,2021-10-15,Martin,21503.0,3578,0.4724,True,True
10720,2021-10-16,Martin,21503.0,3578,0.4724,True,True
10820,2021-10-17,Martin,21503.0,3578,0.4724,True,True
10920,2021-10-18,Martin,21503.0,3593,0.4724,True,True
11020,2021-10-19,Martin,21503.0,3594,0.4724,True,True
11120,2021-10-20,Martin,21503.0,3598,0.4724,True,True
11220,2021-10-21,Martin,21503.0,3609,0.4724,True,True
11320,2021-10-22,Martin,21503.0,3620,0.4724,True,True
11420,2021-10-23,Martin,21503.0,3620,0.4724,True,True
11520,2021-10-24,Martin,21503.0,3620,0.4724,True,True
11620,2021-10-25,Martin,21503.0,3634,0.4724,True,True
11720,2021-10-26,Martin,21503.0,3641,0.4724,True,True
11820,2021-10-27,Martin,21503.0,3643,0.4724,True,True
11920,2021-10-28,Martin,21503.0,3645,0.4724,True,True
12020,2021-10-29,Martin,21503.0,3651,0.4724,True,True
12120,2021-10-30,Martin,21503.0,3651,0.4724,True,True
12220,2021-10-31,Martin,21503.0,3651,0.4724,True,True
12320,2021-11-01,Martin,21503.0,3660,0.4724,True,True
12420,2021-11-02,Martin,21503.0,3661,0.4724,True,True
12520,2021-11-03,Martin,21503.0,3661,0.4724,True,True
12620,2021-11-04,Martin,21503.0,3666,0.4724,True,True
12720,2021-11-05,Martin,21503.0,3668,0.4724,True,True
12820,2021-11-06,Martin,21503.0,3668,0.4724,True,True
12920,2021-11-07,Martin,21503.0,3668,0.4724,True,True
13020,2021-11-08,Martin,21503.0,3675,0.4724,True,True
13120,2021-11-09,Martin,21503.0,3678,0.4724,True,True
13220,2021-11-10,Martin,21503.0,3686,0.4724,True,True
13320,2021-11-11,Martin,21503.0,3686,0.4724,True,True
13420,2021-11-12,Martin,21503.0,3694,0.4724,True,False
13520,2021-11-13,Martin,21503.0,3694,0.4724,True,False
13620,2021-11-14,Martin,21503.0,3694,0.4724,True,False
13720,2021-11-15,Martin,21503.0,3705,0.4724,True,True
13820,2021-11-16,Martin,21503.0,3708,0.4724,True,True
13920,2021-11-17,Martin,21503.0,3708,0.4724,True,True
14020,2021-11-18,Martin,21503.0,3716,0.4724,True,True
14120,2021-11-19,Martin,21503.0,3725,0.4724,True,
14220,2021-11-20,Martin,21503.0,3725,0.4724,True,
14320,2021-11-21,Martin,21503.0,3725,0.4724,True,
14420,2021-11-22,Martin,21503.0,3728,0.4724,True,
14520,2021-11-23,Martin,21503.0,3728,0.4724,True,
14620,2021-11-24,Martin,21503.0,3731,0.4724,True,
14720,2021-11-25,Martin,21503.0,3731,0.4724,True,
14820,2021-11-26,Martin,21503.0,3731,0.4724,False,
14920,2021-11-27,Martin,21503.0,3731,0.4724,False,
15020,2021-11-28,Martin,21503.0,3731,0.4724,False,
15120,2021-11-29,Martin,21503.0,3753,0.4724,True,
15220,2021-11-30,Martin,21503.0,3759,0.4724,True,
15320,2021-12-01,Martin,21503.0,3760,0.4724,True,
15419,2021-12-02,Martin,21503.0,3773,0.4724,True,
58,2021-07-01,McDowell,44151.0,5291,0.1396,False,False
158,2021-07-02,McDowell,44151.0,5289,0.1396,False,False
258,2021-07-03,McDowell,44151.0,5289,0.1396,False,False
358,2021-07-04,McDowell,44151.0,5289,0.1396,False,False
458,2021-07-05,McDowell,44151.0,5289,0.1396,False,False
558,2021-07-06,McDowell,44151.0,5294,0.1396,False,False
658,2021-07-07,McDowell,44151.0,5294,0.1396,False,True
753,2021-07-08,McDowell,44151.0,5294,0.1396,False,True
847,2021-07-09,McDowell,44151.0,5293,0.1396,False,True
942,2021-07-10,McDowell,44151.0,5293,0.1396,False,True
1037,2021-07-11,McDowell,44151.0,5293,0.1396,False,True
1132,2021-07-12,McDowell,44151.0,5309,0.1396,False,True
1228,2021-07-13,McDowell,44151.0,5311,0.1396,False,True
1325,2021-07-14,McDowell,44151.0,5313,0.1396,False,True
1424,2021-07-15,McDowell,44151.0,5313,0.1396,False,True
1523,2021-07-16,McDowell,44151.0,5315,0.1396,False,True
1623,2021-07-17,McDowell,44151.0,5315,0.1396,False,True
1723,2021-07-18,McDowell,44151.0,5315,0.1396,False,True
1822,2021-07-19,McDowell,44151.0,5331,0.1396,False,True
1921,2021-07-20,McDowell,44151.0,5333,0.1396,False,True
2021,2021-07-21,McDowell,44151.0,5339,0.1396,True,True
2121,2021-07-22,McDowell,44151.0,5344,0.1396,True,True
2221,2021-07-23,McDowell,44151.0,5355,0.1396,True,True
2321,2021-07-24,McDowell,44151.0,5355,0.1396,True,True
2421,2021-07-25,McDowell,44151.0,5355,0.1396,True,True
2521,2021-07-26,McDowell,44151.0,5375,0.1396,True,True
2621,2021-07-27,McDowell,44151.0,5379,0.1396,True,True
2721,2021-07-28,McDowell,44151.0,5384,0.1396,True,True
2821,2021-07-29,McDowell,44151.0,5389,0.1396,True,True
2921,2021-07-30,McDowell,44151.0,5397,0.1396,True,True
3021,2021-07-31,McDowell,44151.0,5397,0.1396,True,True
3121,2021-08-01,McDowell,44151.0,5397,0.1396,True,True
3221,2021-08-02,McDowell,44151.0,5430,0.1396,True,True
3321,2021-08-03,McDowell,44151.0,5445,0.1396,True,True
3421,2021-08-04,McDowell,44151.0,5462,0.1396,True,True
3521,2021-08-05,McDowell,44151.0,5481,0.1396,True,True
3621,2021-08-06,McDowell,44151.0,5501,0.1396,True,True
3721,2021-08-07,McDowell,44151.0,5501,0.1396,True,True
3821,2021-08-08,McDowell,44151.0,5501,0.1396,True,True
3921,2021-08-09,McDowell,44151.0,5556,0.1396,True,True
4021,2021-08-10,McDowell,44151.0,5568,0.1396,True,True
4121,2021-08-11,McDowell,44151.0,5595,0.1396,True,True
4221,2021-08-12,McDowell,44151.0,5618,0.1396,True,True
4321,2021-08-13,McDowell,44151.0,5652,0.1396,True,True
4421,2021-08-14,McDowell,44151.0,5652,0.1396,True,True
4521,2021-08-15,McDowell,44151.0,5652,0.1396,True,True
4621,2021-08-16,McDowell,44151.0,5784,0.1396,True,True
4721,2021-08-17,McDowell,44151.0,5817,0.1396,True,True
4821,2021-08-18,McDowell,44151.0,5858,0.1396,True,True
4921,2021-08-19,McDowell,44151.0,5906,0.1396,True,True
5021,2021-08-20,McDowell,44151.0,5968,0.1396,True,True
5121,2021-08-21,McDowell,44151.0,5968,0.1396,True,True
5221,2021-08-22,McDowell,44151.0,5968,0.1396,True,True
5321,2021-08-23,McDowell,44151.0,6126,0.1396,True,True
5421,2021-08-24,McDowell,44151.0,6163,0.1396,True,True
5521,2021-08-25,McDowell,44151.0,6203,0.1396,True,True
5621,2021-08-26,McDowell,44151.0,6262,0.1396,True,True
5721,2021-08-27,McDowell,44151.0,6332,0.1396,True,True
5821,2021-08-28,McDowell,44151.0,6332,0.1396,True,True
5921,2021-08-29,McDowell,44151.0,6332,0.1396,True,True
6021,2021-08-30,McDowell,44151.0,6505,0.1396,True,True
6121,2021-08-31,McDowell,44151.0,6540,0.1396,True,True
6221,2021-09-01,McDowell,44151.0,6592,0.1396,True,True
6321,2021-09-02,McDowell,44151.0,6668,0.1396,True,True
6421,2021-09-03,McDowell,44151.0,6728,0.1396,True,True
6521,2021-09-04,McDowell,44151.0,6728,0.1396,True,True
6621,2021-09-05,McDowell,44151.0,6728,0.1396,True,True
6721,2021-09-06,McDowell,44151.0,6728,0.1396,True,True
6821,2021-09-07,McDowell,44151.0,6940,0.1396,True,True
6921,2021-09-08,McDowell,44151.0,6981,0.1396,True,True
7021,2021-09-09,McDowell,44151.0,7066,0.1396,True,True
7121,2021-09-10,McDowell,44151.0,7102,0.1396,True,True
7221,2021-09-11,McDowell,44151.0,7102,0.1396,True,True
7321,2021-09-12,McDowell,44151.0,7102,0.1396,True,True
7421,2021-09-13,McDowell,44151.0,7313,0.1396,True,True
7521,2021-09-14,McDowell,44151.0,7348,0.1396,True,True
7621,2021-09-15,McDowell,44151.0,7382,0.1396,True,True
7721,2021-09-16,McDowell,44151.0,7416,0.1396,True,True
7821,2021-09-17,McDowell,44151.0,7537,0.1396,True,True
7921,2021-09-18,McDowell,44151.0,7537,0.1396,True,True
8021,2021-09-19,McDowell,44151.0,7537,0.1396,True,True
8121,2021-09-20,McDowell,44151.0,7670,0.1396,True,True
8221,2021-09-21,McDowell,44151.0,7685,0.1396,True,True
8321,2021-09-22,McDowell,44151.0,7723,0.1396,True,True
8421,2021-09-23,McDowell,44151.0,7758,0.1396,True,True
8521,2021-09-24,McDowell,44151.0,7846,0.1396,True,True
8621,2021-09-25,McDowell,44151.0,7846,0.1396,True,True
8721,2021-09-26,McDowell,44151.0,7846,0.1396,True,True
8821,2021-09-27,McDowell,44151.0,7956,0.1396,True,True
8921,2021-09-28,McDowell,44151.0,7979,0.1396,True,True
9021,2021-09-29,McDowell,44151.0,8011,0.1396,True,True
9121,2021-09-30,McDowell,44151.0,8052,0.1396,True,True
9221,2021-10-01,McDowell,44151.0,8099,0.1396,True,True
9321,2021-10-02,McDowell,44151.0,8099,0.1396,True,True
9421,2021-10-03,McDowell,44151.0,8099,0.1396,True,True
9521,2021-10-04,McDowell,44151.0,8200,0.1396,True,True
9621,2021-10-05,McDowell,44151.0,8218,0.1396,True,True
9721,2021-10-06,McDowell,44151.0,8244,0.1396,True,True
9821,2021-10-07,McDowell,44151.0,8276,0.1396,True,True
9921,2021-10-08,McDowell,44151.0,8323,0.1396,True,True
10021,2021-10-09,McDowell,44151.0,8323,0.1396,True,True
10121,2021-10-10,McDowell,44151.0,8323,0.1396,True,True
10221,2021-10-11,McDowell,44151.0,8389,0.1396,True,True
10321,2021-10-12,McDowell,44151.0,8403,0.1396,True,True
10421,2021-10-13,McDowell,44151.0,8420,0.1396,True,True
10521,2021-10-14,McDowell,44151.0,8446,0.1396,True,True
10621,2021-10-15,McDowell,44151.0,8461,0.1396,True,True
10721,2021-10-16,McDowell,44151.0,8461,0.1396,True,True
10821,2021-10-17,McDowell,44151.0,8461,0.1396,True,True
10921,2021-10-18,McDowell,44151.0,8501,0.1396,True,True
11021,2021-10-19,McDowell,44151.0,8506,0.1396,True,True
11121,2021-10-20,McDowell,44151.0,8524,0.1396,True,True
11221,2021-10-21,McDowell,44151.0,8541,0.1396,True,True
11321,2021-10-22,McDowell,44151.0,8560,0.1396,True,True
11421,2021-10-23,McDowell,44151.0,8560,0.1396,True,True
11521,2021-10-24,McDowell,44151.0,8560,0.1396,True,True
11621,2021-10-25,McDowell,44151.0,8587,0.1396,True,True
11721,2021-10-26,McDowell,44151.0,8610,0.1396,True,True
11821,2021-10-27,McDowell,44151.0,8624,0.1396,True,True
11921,2021-10-28,McDowell,44151.0,8636,0.1396,True,True
12021,2021-10-29,McDowell,44151.0,8647,0.1396,True,True
12121,2021-10-30,McDowell,44151.0,8647,0.1396,True,True
12221,2021-10-31,McDowell,44151.0,8647,0.1396,True,True
12321,2021-11-01,McDowell,44151.0,8661,0.1396,True,True
12421,2021-11-02,McDowell,44151.0,8666,0.1396,True,True
12521,2021-11-03,McDowell,44151.0,8671,0.1396,True,True
12621,2021-11-04,McDowell,44151.0,8675,0.1396,True,True
12721,2021-11-05,McDowell,44151.0,8682,0.1396,True,True
12821,2021-11-06,McDowell,44151.0,8682,0.1396,True,True
12921,2021-11-07,McDowell,44151.0,8682,0.1396,True,True
13021,2021-11-08,McDowell,44151.0,8697,0.1396,True,True
13121,2021-11-09,McDowell,44151.0,8700,0.1396,True,True
13221,2021-11-10,McDowell,44151.0,8707,0.1396,True,True
13321,2021-11-11,McDowell,44151.0,8707,0.1396,True,True
13421,2021-11-12,McDowell,44151.0,8724,0.1396,True,True
13521,2021-11-13,McDowell,44151.0,8724,0.1396,True,True
13621,2021-11-14,McDowell,44151.0,8724,0.1396,True,True
13721,2021-11-15,McDowell,44151.0,8746,0.1396,True,True
13821,2021-11-16,McDowell,44151.0,8752,0.1396,True,True
13921,2021-11-17,McDowell,44151.0,8753,0.1396,True,True
14021,2021-11-18,McDowell,44151.0,8775,0.1396,True,True
14121,2021-11-19,McDowell,44151.0,8791,0.1396,True,
14221,2021-11-20,McDowell,44151.0,8791,0.1396,True,
14321,2021-11-21,McDowell,44151.0,8791,0.1396,True,
14421,2021-11-22,McDowell,44151.0,8820,0.1396,True,
14521,2021-11-23,McDowell,44151.0,8820,0.1396,True,
14621,2021-11-24,McDowell,44151.0,8827,0.1396,True,
14721,2021-11-25,McDowell,44151.0,8827,0.1396,True,
14821,2021-11-26,McDowell,44151.0,8827,0.1396,True,
14921,2021-11-27,McDowell,44151.0,8827,0.1396,True,
15021,2021-11-28,McDowell,44151.0,8827,0.1396,True,
15121,2021-11-29,McDowell,44151.0,8847,0.1396,True,
15221,2021-11-30,McDowell,44151.0,8851,0.1396,True,
15321,2021-12-01,McDowell,44151.0,8856,0.1396,True,
15420,2021-12-02,McDowell,44151.0,8870,0.1396,True,
59,2021-07-01,Mecklenburg,1128426.0,114680,0.5333,False,True
159,2021-07-02,Mecklenburg,1128426.0,114737,0.5333,False,True
259,2021-07-03,Mecklenburg,1128426.0,114737,0.5333,False,True
359,2021-07-04,Mecklenburg,1128426.0,114737,0.5333,False,True
459,2021-07-05,Mecklenburg,1128426.0,114737,0.5333,False,True
559,2021-07-06,Mecklenburg,1128426.0,114907,0.5333,False,True
659,2021-07-07,Mecklenburg,1128426.0,114974,0.5333,False,True
754,2021-07-08,Mecklenburg,1128426.0,115027,0.5333,False,True
848,2021-07-09,Mecklenburg,1128426.0,115088,0.5333,False,True
943,2021-07-10,Mecklenburg,1128426.0,115088,0.5333,False,True
1038,2021-07-11,Mecklenburg,1128426.0,115088,0.5333,False,True
1133,2021-07-12,Mecklenburg,1128426.0,115309,0.5333,True,True
1229,2021-07-13,Mecklenburg,1128426.0,115389,0.5333,False,True
1326,2021-07-14,Mecklenburg,1128426.0,115501,0.5333,False,True
