,county,Population,cases,Minority_pct,Hotspot
635,Gaston,233387.0,27225,0.3121,False
636,Gates,10324.0,750,0.3546,False
637,Graham,7935.0,670,0.1391,False
638,Granville,60720.0,5999,0.4331,False
639,Greene,19978.0,2427,0.5114,False
640,Guilford,545484.0,48799,0.5133,False
641,Halifax,47859.0,5691,0.603,False
642,Harnett,134986.0,12101,0.3871,False
643,Haywood,62831.0,4501,0.091,False
644,Henderson,117429.0,10330,0.1903,False
645,Hertford,20374.0,2117,0.6463,False
646,Hoke,53783.0,4928,0.5962,False
647,Hyde,4595.0,671,0.3559,False
648,Iredell,192986.0,19334,0.2535,False
649,Jackson,41919.0,3664,0.2246,False
650,Johnston,224833.0,22360,0.3406,False
651,Jones,9076.0,901,0.3603,False
652,Lee,64360.0,6171,0.393,False
653,Lenoir,54323.0,6280,0.5081,False
654,Lincoln,88742.0,10300,0.1624,False
655,Macon,37041.0,3171,0.1328,False
656,Madison,21146.0,1603,0.0859,False
657,Martin,21503.0,2331,0.4724,False
658,McDowell,44151.0,5294,0.1396,False
659,Mecklenburg,1128426.0,114974,0.5333,False
660,Mitchell,14783.0,1479,0.0832,False
661,Montgomery,25485.0,3389,0.3431,False
662,Moore,102966.0,9080,0.2278,False
663,Nash,96101.0,11729,0.5011,False
664,New Hanover,230423.0,19593,0.2431,False
665,Northampton,16953.0,1896,0.6042,False
666,Onslow,207928.0,17936,0.33,False
667,Orange,148331.0,8619,0.3336,False
668,Pamlico,12215.0,1119,0.2493,False
669,Pasquotank,40966.0,3453,0.4572,False
670,Pender,62250.0,5572,0.2475,False
671,Perquimans,13049.0,1034,0.2763,False
672,Person,39048.0,3526,0.3464,False
673,Pitt,173536.0,20560,0.4785,False
674,Polk,19461.0,1502,0.1239,False
675,Randolph,143325.0,15372,0.2269,False
676,Richmond,43006.0,4854,0.4419,False
677,Robeson,115899.0,16939,0.7422,False
678,Rockingham,90457.0,8107,0.2817,False
679,Rowan,148565.0,17304,0.3008,False
680,Rutherford,63870.0,7459,0.1806,False
681,Sampson,58371.0,8182,0.4706,False
682,Scotland,33662.0,3917,0.5786,False
683,Stanly,62143.0,7947,0.2137,False
684,Stokes,44422.0,4233,0.1023,False
685,Surry,70573.0,8421,0.1689,False
686,Swain,14046.0,1210,0.3881,False
687,Transylvania,32825.0,2387,0.1221,False
688,Tyrrell,3315.0,326,0.4136,False
689,Union,244960.0,24999,0.3051,False
690,Vance,41665.0,4999,0.6082,False
691,Wake,1154170.0,90596,0.4122,False
692,Warren,18621.0,1819,0.6109,False
693,Washington,10708.0,1142,0.5457,False
694,Watauga,54804.0,5026,0.1546,False
695,Wayne,115895.0,11539,0.4677,False
696,Wilkes,65151.0,6958,0.1344,False
697,Wilson,79078.0,9950,0.526,False
698,Yadkin,36925.0,4138,0.1712,False
699,Yancey,18320.0,1640,0.0868,False
700,Alamance,175029.0,19078,0.3825,False
701,Alexander,36172.0,4460,0.1416,False
702,Alleghany,11057.0,1098,0.1234,False
703,Anson,22028.0,2641,0.5152,False
704,Ashe,26506.0,2253,0.0806,False
705,Avery,17347.0,2166,0.1157,False
706,Beaufort,44150.0,4803,0.3322,False
707,Bertie,17302.0,1798,0.6465,False
708,Bladen,29171.0,3534,0.4561,True
709,Brunswick,144821.0,9393,0.1784,False
710,Buncombe,271638.0,18137,0.1877,False
711,Burke,88398.0,10159,0.2044,False
712,Cabarrus,232873.0,22456,0.3899,False
713,Caldwell,81319.0,9533,0.1462,False
714,Camden,10537.0,696,0.1973,False
715,Caswell,22400.0,2206,0.374,False
716,Catawba,162841.0,19863,0.2594,False
717,Chatham,77095.0,4761,0.2865,False
718,Cherokee,28738.0,2648,0.1089,False
719,Chowan,13646.0,1492,0.3908,False
720,Cleveland,99332.0,11761,0.2858,False
721,Columbus,49795.0,6479,0.3999,False
722,Craven,102568.0,9487,0.3377,False
723,Cumberland,341793.0,30516,0.576,True
724,Currituck,29385.0,1583,0.1502,False
725,Dare,37817.0,2208,0.1215,False
726,Davidson,171752.0,17041,0.2191,False
727,Davie,43127.0,4197,0.1726,False
728,Duplin,48249.0,6397,0.4646,False
729,Durham,331347.0,26094,0.5714,False
730,Edgecombe,48604.0,5722,0.6394,False
731,Forsyth,387703.0,37069,0.4384,False
732,Gaston,233387.0,27241,0.3121,False
733,Graham,7935.0,672,0.1391,True
734,Granville,60720.0,6007,0.4331,False
735,Greene,19978.0,2426,0.5114,False
736,Guilford,545484.0,48811,0.5133,False
737,Halifax,47859.0,5697,0.603,False
738,Harnett,134986.0,12113,0.3871,False
739,Haywood,62831.0,4501,0.091,False
740,Henderson,117429.0,10341,0.1903,False
741,Hertford,20374.0,2117,0.6463,False
742,Hoke,53783.0,4937,0.5962,True
743,Iredell,192986.0,19343,0.2535,False
744,Jackson,41919.0,3664,0.2246,False
745,Johnston,224833.0,22392,0.3406,False
746,Jones,9076.0,901,0.3603,False
747,Lee,64360.0,6178,0.393,False
748,Lenoir,54323.0,6283,0.5081,False
749,Lincoln,88742.0,10306,0.1624,False
750,Macon,37041.0,3172,0.1328,False
751,Madison,21146.0,1603,0.0859,False
752,Martin,21503.0,2333,0.4724,False
753,McDowell,44151.0,5294,0.1396,False
754,Mecklenburg,1128426.0,115027,0.5333,False
755,Montgomery,25485.0,3389,0.3431,False
756,Moore,102966.0,9088,0.2278,False
757,Nash,96101.0,11738,0.5011,False
758,New Hanover,230423.0,19596,0.2431,False
759,Northampton,16953.0,1895,0.6042,False
760,Onslow,207928.0,17969,0.33,False
761,Orange,148331.0,8619,0.3336,False
762,Pamlico,12215.0,1120,0.2493,False
763,Pasquotank,40966.0,3456,0.4572,False
764,Pender,62250.0,5574,0.2475,False
765,Person,39048.0,3527,0.3464,False
766,Pitt,173536.0,20595,0.4785,True
767,Polk,19461.0,1503,0.1239,False
768,Randolph,143325.0,15390,0.2269,False
769,Richmond,43006.0,4856,0.4419,True
770,Robeson,115899.0,16967,0.7422,True
771,Rockingham,90457.0,8109,0.2817,False
772,Rowan,148565.0,17319,0.3008,False
773,Rutherford,63870.0,7462,0.1806,False
774,Sampson,58371.0,8187,0.4706,False
775,Scotland,33662.0,3918,0.5786,False
776,Stanly,62143.0,7947,0.2137,False
777,Surry,70573.0,8433,0.1689,False
778,Swain,14046.0,1210,0.3881,False
779,Transylvania,32825.0,2388,0.1221,False
780,Tyrrell,3315.0,326,0.4136,False
781,Union,244960.0,25021,0.3051,False
782,Vance,41665.0,5000,0.6082,False
783,Wake,1154170.0,90645,0.4122,False
784,Warren,18621.0,1819,0.6109,False
785,Washington,10708.0,1142,0.5457,False
786,Watauga,54804.0,5027,0.1546,False
787,Wayne,115895.0,11553,0.4677,True
788,Wilkes,65151.0,6959,0.1344,False
789,Wilson,79078.0,9966,0.526,True
790,Yadkin,36925.0,4141,0.1712,False
791,Alamance,175029.0,19078,0.3825,False
792,Alexander,36172.0,4462,0.1416,False
793,Alleghany,11057.0,1099,0.1234,False
794,Anson,22028.0,2644,0.5152,False
795,Ashe,26506.0,2255,0.0806,False
796,Avery,17347.0,2166,0.1157,False
797,Beaufort,44150.0,4806,0.3322,False
798,Bertie,17302.0,1799,0.6465,False
799,Bladen,29171.0,3539,0.4561,True
800,Brunswick,144821.0,9402,0.1784,False
801,Buncombe,271638.0,18151,0.1877,False
802,Burke,88398.0,10161,0.2044,False
803,Cabarrus,232873.0,22467,0.3899,False
804,Caldwell,81319.0,9534,0.1462,False
805,Camden,10537.0,696,0.1973,False
806,Carteret,69039.0,5261,0.1393,False
807,Caswell,22400.0,2205,0.374,False
808,Catawba,162841.0,19872,0.2594,False
809,Chatham,77095.0,4769,0.2865,False
810,Cherokee,28738.0,2655,0.1089,True
811,Chowan,13646.0,1491,0.3908,False
812,Clay,11238.0,906,0.0847,False
813,Cleveland,99332.0,11762,0.2858,False
814,Columbus,49795.0,6480,0.3999,False
815,Craven,102568.0,9494,0.3377,False
816,Cumberland,341793.0,30559,0.576,True
817,Currituck,29385.0,1585,0.1502,False
818,Dare,37817.0,2211,0.1215,True
819,Davidson,171752.0,17048,0.2191,False
820,Davie,43127.0,4198,0.1726,False
821,Duplin,48249.0,6398,0.4646,False
822,Durham,331347.0,26094,0.5714,False
823,Edgecombe,48604.0,5724,0.6394,False
824,Forsyth,387703.0,37083,0.4384,False
825,Gaston,233387.0,27246,0.3121,False
826,Gates,10324.0,749,0.3546,False
827,Graham,7935.0,676,0.1391,True
828,Granville,60720.0,6005,0.4331,False
829,Greene,19978.0,2426,0.5114,False
830,Guilford,545484.0,48800,0.5133,False
831,Halifax,47859.0,5701,0.603,False
832,Harnett,134986.0,12126,0.3871,False
833,Haywood,62831.0,4504,0.091,False
834,Henderson,117429.0,10339,0.1903,False
835,Hertford,20374.0,2117,0.6463,False
836,Hoke,53783.0,4941,0.5962,True
837,Iredell,192986.0,19353,0.2535,False
838,Jackson,41919.0,3663,0.2246,False
839,Johnston,224833.0,22426,0.3406,True
840,Jones,9076.0,902,0.3603,False
841,Lee,64360.0,6180,0.393,False
842,Lenoir,54323.0,6285,0.5081,False
843,Lincoln,88742.0,10309,0.1624,False
844,Macon,37041.0,3174,0.1328,False
845,Madison,21146.0,1602,0.0859,False
846,Martin,21503.0,2333,0.4724,False
847,McDowell,44151.0,5293,0.1396,False
848,Mecklenburg,1128426.0,115088,0.5333,False
849,Montgomery,25485.0,3390,0.3431,False
850,Moore,102966.0,9089,0.2278,False
851,Nash,96101.0,11745,0.5011,False
852,New Hanover,230423.0,19605,0.2431,False
853,Northampton,16953.0,1896,0.6042,False
854,Onslow,207928.0,17997,0.33,False
855,Orange,148331.0,8626,0.3336,False
856,Pamlico,12215.0,1120,0.2493,False
857,Pasquotank,40966.0,3461,0.4572,False
858,Pender,62250.0,5579,0.2475,False
859,Person,39048.0,3532,0.3464,False
860,Pitt,173536.0,20613,0.4785,True
861,Polk,19461.0,1505,0.1239,False
862,Randolph,143325.0,15389,0.2269,False
863,Richmond,43006.0,4857,0.4419,True
864,Robeson,115899.0,16999,0.7422,True
865,Rockingham,90457.0,8117,0.2817,False
866,Rowan,148565.0,17327,0.3008,False
867,Rutherford,63870.0,7462,0.1806,False
868,Sampson,58371.0,8187,0.4706,False
869,Scotland,33662.0,3923,0.5786,False
870,Stanly,62143.0,7947,0.2137,False
871,Stokes,44422.0,4237,0.1023,False
872,Surry,70573.0,8441,0.1689,False
873,Swain,14046.0,1211,0.3881,False
874,Transylvania,32825.0,2394,0.1221,False
875,Tyrrell,3315.0,326,0.4136,False
876,Union,244960.0,25033,0.3051,False
877,Vance,41665.0,4999,0.6082,False
878,Wake,1154170.0,90716,0.4122,False
879,Warren,18621.0,1819,0.6109,False
880,Washington,10708.0,1141,0.5457,False
881,Watauga,54804.0,5026,0.1546,False
882,Wayne,115895.0,11559,0.4677,True
883,Wilkes,65151.0,6961,0.1344,False
884,Wilson,79078.0,9974,0.526,True
885,Yadkin,36925.0,4142,0.1712,False
886,Alamance,175029.0,19078,0.3825,False
887,Alexander,36172.0,4462,0.1416,False
888,Alleghany,11057.0,1099,0.1234,False
889,Anson,22028.0,2644,0.5152,False
890,Ashe,26506.0,2255,0.0806,False
891,Avery,17347.0,2166,0.1157,False
892,Beaufort,44150.0,4806,0.3322,False
893,Bertie,17302.0,1799,0.6465,False
894,Bladen,29171.0,3539,0.4561,True
895,Brunswick,144821.0,9402,0.1784,False
896,Buncombe,271638.0,18151,0.1877,False
897,Burke,88398.0,10161,0.2044,False
898,Cabarrus,232873.0,22467,0.3899,False
899,Caldwell,81319.0,9534,0.1462,False
900,Camden,10537.0,696,0.1973,False
901,Carteret,69039.0,5261,0.1393,False
902,Caswell,22400.0,2205,0.374,False
903,Catawba,162841.0,19872,0.2594,False
904,Chatham,77095.0,4769,0.2865,False
905,Cherokee,28738.0,2655,0.1089,True
906,Chowan,13646.0,1491,0.3908,False
907,Clay,11238.0,906,0.0847,False
908,Cleveland,99332.0,11762,0.2858,False
909,Columbus,49795.0,6480,0.3999,False
910,Craven,102568.0,9494,0.3377,False
911,Cumberland,341793.0,30559,0.576,True
912,Currituck,29385.0,1585,0.1502,False
913,Dare,37817.0,2211,0.1215,True
914,Davidson,171752.0,17048,0.2191,False
915,Davie,43127.0,4198,0.1726,False
916,Duplin,48249.0,6398,0.4646,False
917,Durham,331347.0,26112,0.5714,False
918,Edgecombe,48604.0,5724,0.6394,False
919,Forsyth,387703.0,37083,0.4384,False
920,Gaston,233387.0,27246,0.3121,False
921,Gates,10324.0,749,0.3546,False
922,Graham,7935.0,676,0.1391,True
923,Granville,60720.0,6005,0.4331,False
924,Greene,19978.0,2426,0.5114,False
925,Guilford,545484.0,48800,0.5133,False
926,Halifax,47859.0,5701,0.603,False
927,Harnett,134986.0,12126,0.3871,False
928,Haywood,62831.0,4504,0.091,False
929,Henderson,117429.0,10339,0.1903,False
930,Hertford,20374.0,2117,0.6463,False
931,Hoke,53783.0,4941,0.5962,True
932,Iredell,192986.0,19353,0.2535,False
933,Jackson,41919.0,3663,0.2246,False
934,Johnston,224833.0,22426,0.3406,True
935,Jones,9076.0,902,0.3603,False
936,Lee,64360.0,6180,0.393,False
937,Lenoir,54323.0,6285,0.5081,False
938,Lincoln,88742.0,10309,0.1624,False
939,Macon,37041.0,3174,0.1328,False
940,Madison,21146.0,1602,0.0859,False
941,Martin,21503.0,2333,0.4724,False
942,McDowell,44151.0,5293,0.1396,False
943,Mecklenburg,1128426.0,115088,0.5333,False
944,Montgomery,25485.0,3390,0.3431,False
945,Moore,102966.0,9089,0.2278,False
946,Nash,96101.0,11745,0.5011,False
947,New Hanover,230423.0,19605,0.2431,False
948,Northampton,16953.0,1896,0.6042,False
949,Onslow,207928.0,17997,0.33,False
950,Orange,148331.0,8626,0.3336,False
951,Pamlico,12215.0,1120,0.2493,False
952,Pasquotank,40966.0,3461,0.4572,False
953,Pender,62250.0,5579,0.2475,False
954,Person,39048.0,3532,0.3464,False
955,Pitt,173536.0,20613,0.4785,True
956,Polk,19461.0,1505,0.1239,False
957,Randolph,143325.0,15389,0.2269,False
958,Richmond,43006.0,4857,0.4419,True
959,Robeson,115899.0,16999,0.7422,True
960,Rockingham,90457.0,8117,0.2817,False
961,Rowan,148565.0,17327,0.3008,False
962,Rutherford,63870.0,7462,0.1806,False
963,Sampson,58371.0,8187,0.4706,False
964,Scotland,33662.0,3923,0.5786,False
965,Stanly,62143.0,7947,0.2137,False
966,Stokes,44422.0,4237,0.1023,False
967,Surry,70573.0,8441,0.1689,False
968,Swain,14046.0,1211,0.3881,False
969,Transylvania,32825.0,2394,0.1221,False
970,Tyrrell,3315.0,326,0.4136,False
971,Union,244960.0,25033,0.3051,False
972,Vance,41665.0,4999,0.6082,False
973,Wake,1154170.0,90755,0.4122,False
974,Warren,18621.0,1819,0.6109,False
975,Washington,10708.0,1141,0.5457,False
976,Watauga,54804.0,5026,0.1546,False
977,Wayne,115895.0,11559,0.4677,True
978,Wilkes,65151.0,6961,0.1344,False
979,Wilson,79078.0,9974,0.526,True
980,Yadkin,36925.0,4142,0.1712,False
981,Alamance,175029.0,19078,0.3825,False
982,Alexander,36172.0,4462,0.1416,False
983,Alleghany,11057.0,1099,0.1234,False
984,Anson,22028.0,2644,0.5152,False
985,Ashe,26506.0,2255,0.0806,False
986,Avery,17347.0,2166,0.1157,False
987,Beaufort,44150.0,4806,0.3322,False
988,Bertie,17302.0,1799,0.6465,False
989,Bladen,29171.0,3539,0.4561,True
990,Brunswick,144821.0,9402,0.1784,False
991,Buncombe,271638.0,18151,0.1877,False
992,Burke,88398.0,10161,0.2044,False
993,Cabarrus,232873.0,22467,0.3899,False
994,Caldwell,81319.0,9534,0.1462,False
995,Camden,10537.0,696,0.1973,False
996,Carteret,69039.0,5261,0.1393,False
997,Caswell,22400.0,2205,0.374,False
998,Catawba,162841.0,19872,0.2594,False
999,Chatham,77095.0,4769,0.2865,False
1000,Cherokee,28738.0,2655,0.1089,True
1001,Chowan,13646.0,1491,0.3908,False
1002,Clay,11238.0,906,0.0847,False
1003,Cleveland,99332.0,11762,0.2858,False
1004,Columbus,49795.0,6480,0.3999,False
1005,Craven,102568.0,9494,0.3377,False
1006,Cumberland,341793.0,30559,0.576,True
1007,Currituck,29385.0,1585,0.1502,False
1008,Dare,37817.0,2211,0.1215,True
1009,Davidson,171752.0,17048,0.2191,False
1010,Davie,43127.0,4198,0.1726,False
1011,Duplin,48249.0,6398,0.4646,False
1012,Durham,331347.0,26112,0.5714,False
1013,Edgecombe,48604.0,5724,0.6394,False
1014,Forsyth,387703.0,37083,0.4384,False
1015,Gaston,233387.0,27246,0.3121,False
1016,Gates,10324.0,749,0.3546,False
1017,Graham,7935.0,676,0.1391,True
1018,Granville,60720.0,6005,0.4331,False
1019,Greene,19978.0,2426,0.5114,False
1020,Guilford,545484.0,48800,0.5133,False
1021,Halifax,47859.0,5701,0.603,False
1022,Harnett,134986.0,12126,0.3871,False
1023,Haywood,62831.0,4504,0.091,False
1024,Henderson,117429.0,10339,0.1903,False
1025,Hertford,20374.0,2117,0.6463,False
1026,Hoke,53783.0,4941,0.5962,True
1027,Iredell,192986.0,19353,0.2535,False
1028,Jackson,41919.0,3663,0.2246,False
1029,Johnston,224833.0,22426,0.3406,True
1030,Jones,9076.0,902,0.3603,False
1031,Lee,64360.0,6180,0.393,False
1032,Lenoir,54323.0,6285,0.5081,False
1033,Lincoln,88742.0,10309,0.1624,False
1034,Macon,37041.0,3174,0.1328,False
1035,Madison,21146.0,1602,0.0859,False
1036,Martin,21503.0,2333,0.4724,False
1037,McDowell,44151.0,5293,0.1396,False
1038,Mecklenburg,1128426.0,115088,0.5333,False
1039,Montgomery,25485.0,3390,0.3431,False
1040,Moore,102966.0,9089,0.2278,False
1041,Nash,96101.0,11745,0.5011,False
1042,New Hanover,230423.0,19605,0.2431,False
1043,Northampton,16953.0,1896,0.6042,False
1044,Onslow,207928.0,17997,0.33,False
1045,Orange,148331.0,8626,0.3336,False
1046,Pamlico,12215.0,1120,0.2493,False
1047,Pasquotank,40966.0,3461,0.4572,False
1048,Pender,62250.0,5579,0.2475,False
1049,Person,39048.0,3532,0.3464,False
1050,Pitt,173536.0,20613,0.4785,True
1051,Polk,19461.0,1505,0.1239,False
1052,Randolph,143325.0,15389,0.2269,False
1053,Richmond,43006.0,4857,0.4419,True
1054,Robeson,115899.0,16999,0.7422,True
1055,Rockingham,90457.0,8117,0.2817,False
1056,Rowan,148565.0,17327,0.3008,False
1057,Rutherford,63870.0,7462,0.1806,False
1058,Sampson,58371.0,8187,0.4706,False
1059,Scotland,33662.0,3923,0.5786,False
1060,Stanly,62143.0,7947,0.2137,False
1061,Stokes,44422.0,4237,0.1023,False
1062,Surry,70573.0,8441,0.1689,False
1063,Swain,14046.0,1211,0.3881,False
1064,Transylvania,32825.0,2394,0.1221,False
1065,Tyrrell,3315.0,326,0.4136,False
1066,Union,244960.0,25033,0.3051,False
1067,Vance,41665.0,4999,0.6082,False
1068,Wake,1154170.0,90755,0.4122,False
1069,Warren,18621.0,1819,0.6109,False
1070,Washington,10708.0,1141,0.5457,False
1071,Watauga,54804.0,5026,0.1546,False
1072,Wayne,115895.0,11559,0.4677,True
1073,Wilkes,65151.0,6961,0.1344,False
1074,Wilson,79078.0,9974,0.526,True
1075,Yadkin,36925.0,4142,0.1712,False
1076,Alamance,175029.0,19106,0.3825,False
1077,Alexander,36172.0,4469,0.1416,False
1078,Alleghany,11057.0,1099,0.1234,False
1079,Anson,22028.0,2648,0.5152,False
1080,Ashe,26506.0,2258,0.0806,False
1081,Avery,17347.0,2166,0.1157,False
1082,Beaufort,44150.0,4810,0.3322,False
1083,Bertie,17302.0,1798,0.6465,False
1084,Bladen,29171.0,3547,0.4561,True
1085,Brunswick,144821.0,9436,0.1784,True
1086,Buncombe,271638.0,18186,0.1877,False
1087,Burke,88398.0,10173,0.2044,False
1088,Cabarrus,232873.0,22532,0.3899,True
1089,Caldwell,81319.0,9532,0.1462,False
1090,Camden,10537.0,696,0.1973,False
1091,Carteret,69039.0,5266,0.1393,False
1092,Caswell,22400.0,2208,0.374,False
1093,Catawba,162841.0,19897,0.2594,False
1094,Chatham,77095.0,4789,0.2865,False
1095,Cherokee,28738.0,2656,0.1089,True
1096,Chowan,13646.0,1500,0.3908,True
1097,Clay,11238.0,909,0.0847,False
1098,Cleveland,99332.0,11787,0.2858,True
1099,Columbus,49795.0,6490,0.3999,True
1100,Craven,102568.0,9501,0.3377,False
1101,Cumberland,341793.0,30716,0.576,True
1102,Currituck,29385.0,1589,0.1502,False
1103,Dare,37817.0,2228,0.1215,True
1104,Davidson,171752.0,17062,0.2191,False
1105,Davie,43127.0,4206,0.1726,True
1106,Duplin,48249.0,6418,0.4646,True
1107,Durham,331347.0,26147,0.5714,False
1108,Edgecombe,48604.0,5727,0.6394,False
1109,Forsyth,387703.0,37113,0.4384,False
1110,Gaston,233387.0,27265,0.3121,False
1111,Gates,10324.0,750,0.3546,False
1112,Graham,7935.0,680,0.1391,True
1113,Granville,60720.0,6010,0.4331,False
1114,Greene,19978.0,2435,0.5114,True
1115,Guilford,545484.0,48859,0.5133,False
1116,Halifax,47859.0,5705,0.603,False
1117,Harnett,134986.0,12159,0.3871,True
1118,Haywood,62831.0,4511,0.091,False
1119,Henderson,117429.0,10347,0.1903,False
1120,Hertford,20374.0,2119,0.6463,False
1121,Hoke,53783.0,4956,0.5962,True
1122,Iredell,192986.0,19385,0.2535,True
1123,Jackson,41919.0,3661,0.2246,False
1124,Johnston,224833.0,22516,0.3406,True
1125,Jones,9076.0,903,0.3603,False
1126,Lee,64360.0,6193,0.393,True
1127,Lenoir,54323.0,6294,0.5081,False
1128,Lincoln,88742.0,10334,0.1624,True
1129,Macon,37041.0,3177,0.1328,False
1130,Madison,21146.0,1611,0.0859,False
1131,Martin,21503.0,2338,0.4724,False
1132,McDowell,44151.0,5309,0.1396,False
1133,Mecklenburg,1128426.0,115309,0.5333,True
1134,Montgomery,25485.0,3393,0.3431,False
1135,Moore,102966.0,9101,0.2278,False
1136,Nash,96101.0,11752,0.5011,False
1137,New Hanover,230423.0,19635,0.2431,False
1138,Northampton,16953.0,1900,0.6042,False
1139,Onslow,207928.0,18031,0.33,True
1140,Orange,148331.0,8638,0.3336,False
1141,Pamlico,12215.0,1120,0.2493,False
1142,Pasquotank,40966.0,3461,0.4572,False
1143,Pender,62250.0,5587,0.2475,True
1144,Person,39048.0,3543,0.3464,True
1145,Pitt,173536.0,20655,0.4785,True
1146,Polk,19461.0,1507,0.1239,False
1147,Randolph,143325.0,15400,0.2269,False
1148,Richmond,43006.0,4892,0.4419,True
1149,Robeson,115899.0,17070,0.7422,True
1150,Rockingham,90457.0,8150,0.2817,True
1151,Rowan,148565.0,17362,0.3008,True
1152,Rutherford,63870.0,7474,0.1806,False
1153,Sampson,58371.0,8194,0.4706,True
1154,Scotland,33662.0,3932,0.5786,True
1155,Stanly,62143.0,7957,0.2137,False
1156,Stokes,44422.0,4248,0.1023,False
1157,Surry,70573.0,8455,0.1689,True
1158,Swain,14046.0,1212,0.3881,False
1159,Transylvania,32825.0,2397,0.1221,False
1160,Tyrrell,3315.0,327,0.4136,False
1161,Union,244960.0,25088,0.3051,True
1162,Vance,41665.0,5001,0.6082,False
1163,Wake,1154170.0,90755,0.4122,False
1164,Warren,18621.0,1820,0.6109,False
1165,Washington,10708.0,1142,0.5457,False
1166,Watauga,54804.0,5027,0.1546,False
1167,Wayne,115895.0,11604,0.4677,True
1168,Wilkes,65151.0,6970,0.1344,False
1169,Wilson,79078.0,9980,0.526,True
1170,Yadkin,36925.0,4148,0.1712,False
1171,Alamance,175029.0,19108,0.3825,False
1172,Alexander,36172.0,4470,0.1416,False
1173,Alleghany,11057.0,1103,0.1234,False
