,cases,county,date_number,Population,region,pop_dens,crime_per_100k,tranlevel
31465,2615,Northampton,134,16953.0,Eastern,32.6,2092.6,Moderate
31485,12618,Surry,134,70573.0,Northern,134.0,1507.5,High
31462,13793,Moore,134,102966.0,Eastern,142.9,1617.3,Moderate
31458,8707,McDowell,134,44151.0,Western,101.3,2610.9,Substantial
31406,7327,Beaufort,134,44150.0,Coastal,53.6,2157.95,High
31416,3231,Caswell,134,22400.0,Eastern,53.5,317.5,Substantial
31472,5169,Person,134,39048.0,Eastern,99.7,1862.8,Substantial
31474,2376,Polk,134,19461.0,Western,81.3,1596.5,High
31451,1366,Jones,134,9076.0,Coastal,19.5,0.0,Low
31423,10170,Columbus,134,49795.0,Coastal,54.0,2887.71,Substantial
31420,2321,Chowan,134,13646.0,Coastal,79.4,1402.6,High
31421,1670,Clay,134,11238.0,Western,51.6,2288.34,Substantial
31488,563,Tyrrell,134,3315.0,Coastal,8.3,957.2,High
31463,15389,Nash,134,96101.0,Coastal,175.7,1838.5,Substantial
31479,26504,Rowan,134,148565.0,Northern,287.1,2292.8,Substantial
31499,2865,Yancey,134,18320.0,Western,59.1,557.0,High
31439,3346,Greene,134,19978.0,Coastal,76.7,1640.3,Moderate
31449,5763,Jackson,134,41919.0,Western,87.8,1864.6,High
31429,6538,Davie,134,43127.0,Northern,162.0,1665.25,High
31412,33342,Cabarrus,134,232873.0,Central,625.1,1374.8,High
31433,52456,Forsyth,134,387703.0,Northern,938.1,4129.5,Substantial
31482,5796,Scotland,134,33662.0,Eastern,107.1,3528.0,Substantial
31459,159077,Mecklenburg,134,1128426.0,Central,2130.4,3736.1,Substantial
31440,68927,Guilford,134,545484.0,Northern,838.0,3371.1,Substantial
31494,6760,Watauga,134,54804.0,Northern,173.1,1191.8,High
31476,7213,Richmond,134,43006.0,Eastern,90.7,5508.4,Substantial
31426,2875,Currituck,134,29385.0,Coastal,107.3,1344.3,High
31403,3941,Anson,134,22028.0,Central,41.5,2802.1,High
31466,30286,Onslow,134,207928.0,Coastal,268.4,2191.23,High
31430,10042,Duplin,134,48249.0,Coastal,59.8,2911.6,Substantial
31448,29272,Iredell,134,192986.0,Northern,325.0,1866.4,Substantial
31454,15275,Lincoln,134,88742.0,Central,293.4,1745.2,High
31471,1599,Perquimans,134,13049.0,Coastal,52.6,684.8,High
31456,2823,Madison,134,21146.0,Western,47.1,1247.6,Substantial
31442,18717,Harnett,134,134986.0,Eastern,224.5,2172.6,Substantial
31446,7240,Hoke,134,53783.0,Eastern,133.5,2028.14,High
31484,6407,Stokes,134,44422.0,Northern,99.1,2146.85,High
31408,5508,Bladen,134,29171.0,Coastal,33.8,2578.5,Moderate
31432,8011,Edgecombe,134,48604.0,Coastal,96.7,2366.3,Substantial
31417,28711,Catawba,134,162841.0,Northern,400.2,2802.5,High
31425,46623,Cumberland,134,341793.0,Eastern,512.9,3748.5,High
31410,28752,Buncombe,134,271638.0,Western,410.4,3012.8,High
31411,15923,Burke,134,88398.0,Western,173.0,1836.1,Substantial
31464,28914,New Hanover,134,230423.0,Coastal,1174.0,2612.3,Substantial
31444,15488,Henderson,134,117429.0,Western,311.8,2039.7,High
31470,8888,Pender,134,62250.0,Coastal,69.1,1461.9,Substantial
31435,40456,Gaston,134,233387.0,Central,640.7,2912.4,High
31598,6124,Yadkin,135,36925.0,Northern,111.1,1820.8,High
31579,26588,Rowan,135,148565.0,Northern,287.1,2292.8,High
31524,14417,Craven,135,102568.0,Coastal,142.5,2112.3,Substantial
31536,1111,Gates,135,10324.0,Coastal,30.8,750.9,High
31549,5780,Jackson,135,41919.0,Western,87.8,1864.6,High
31592,2430,Warren,135,18621.0,Eastern,43.4,2235.0,High
31540,69106,Guilford,135,545484.0,Northern,838.0,3371.1,High
31580,11622,Rutherford,135,63870.0,Western,114.0,2009.9,High
31564,28961,New Hanover,135,230423.0,Coastal,1174.0,2612.3,Substantial
31554,15343,Lincoln,135,88742.0,Central,293.4,1745.2,High
31575,22227,Randolph,135,143325.0,Northern,184.3,1615.5,High
31597,13393,Wilson,135,79078.0,Coastal,214.3,2386.9,Substantial
31531,35527,Durham,135,331347.0,Eastern,1133.7,3966.0,Substantial
31512,33433,Cabarrus,135,232873.0,Central,625.1,1374.8,High
31502,1658,Alleghany,135,11057.0,Northern,46.4,697.2,High
31530,10062,Duplin,135,48249.0,Coastal,59.8,2911.6,Substantial
31590,6954,Vance,135,41665.0,Eastern,168.7,3584.5,High
31560,2111,Mitchell,135,14783.0,Western,67.4,458.42,High
31572,5183,Person,135,39048.0,Eastern,99.7,1862.8,High
31526,2898,Currituck,135,29385.0,Coastal,107.3,1344.3,High
31510,28856,Buncombe,135,271638.0,Western,410.4,3012.8,High
31528,26181,Davidson,135,171752.0,Northern,305.4,1757.8,High
31586,1995,Swain,135,14046.0,Western,26.8,3517.8,Moderate
31565,2616,Northampton,135,16953.0,Eastern,32.6,2092.6,Moderate
31506,7345,Beaufort,135,44150.0,Coastal,53.6,2157.95,High
31537,1336,Graham,135,7935.0,Western,27.5,8085.4,Moderate
31556,2834,Madison,135,21146.0,Western,47.1,1247.6,Substantial
31538,8092,Granville,135,60720.0,Eastern,114.6,1466.3,High
31518,6866,Chatham,135,77095.0,Eastern,111.9,1456.0,Substantial
31574,2378,Polk,135,19461.0,Western,81.3,1596.5,High
31535,40592,Gaston,135,233387.0,Central,640.7,2912.4,High
31588,565,Tyrrell,135,3315.0,Coastal,8.3,957.2,High
31504,3498,Ashe,135,26506.0,Northern,62.3,1123.1,High
31500,26825,Alamance,135,175029.0,Northern,404.8,3065.6,High
31513,13711,Caldwell,135,81319.0,Northern,170.9,2504.8,High
31517,28772,Catawba,135,162841.0,Northern,400.2,2802.5,High
31596,10755,Wilkes,135,65151.0,Northern,87.5,1887.3,High
31584,6435,Stokes,135,44422.0,Northern,99.1,2146.85,High
31562,13814,Moore,135,102966.0,Eastern,142.9,1617.3,Substantial
31507,2510,Bertie,135,17302.0,Coastal,25.7,1594.6,Substantial
31550,32905,Johnston,135,224833.0,Coastal,272.7,1547.3,High
31581,11424,Sampson,135,58371.0,Coastal,62.4,2241.9,Substantial
31527,3975,Dare,135,37817.0,Coastal,96.3,1872.9,High
31568,1739,Pamlico,135,12215.0,Coastal,36.5,2321.5,Moderate
31501,6600,Alexander,135,36172.0,Northern,140.2,1440.7,High
31593,1614,Washington,135,10708.0,Coastal,31.8,1746.8,Substantial
31534,10079,Franklin,135,70655.0,Eastern,139.4,1314.6,High
31587,3941,Transylvania,135,32825.0,Western,87.2,978.5,Substantial
31557,3694,Martin,135,21503.0,Coastal,48.3,2717.4,High
31567,12005,Orange,135,148331.0,Eastern,374.0,1991.9,Substantial
31561,4617,Montgomery,135,25485.0,Eastern,52.4,2480.1,High
31570,8931,Pender,135,62250.0,Coastal,69.1,1461.9,High
31576,7227,Richmond,135,43006.0,Eastern,90.7,5508.4,High
31544,15540,Henderson,135,117429.0,Western,311.8,2039.7,High
31519,4681,Cherokee,135,28738.0,Western,63.2,3613.3,Substantial
31516,3243,Caswell,135,22400.0,Eastern,53.5,317.5,Substantial
31546,7263,Hoke,135,53783.0,Eastern,133.5,2028.14,High
31523,10182,Columbus,135,49795.0,Coastal,54.0,2887.71,Substantial
31566,30321,Onslow,135,207928.0,Coastal,268.4,2191.23,High
31503,3963,Anson,135,22028.0,Central,41.5,2802.1,High
31542,18761,Harnett,135,134986.0,Eastern,224.5,2172.6,Substantial
31511,15941,Burke,135,88398.0,Western,173.0,1836.1,Substantial
31508,5524,Bladen,135,29171.0,Coastal,33.8,2578.5,Substantial
31532,8033,Edgecombe,135,48604.0,Coastal,96.7,2366.3,High
31525,46820,Cumberland,135,341793.0,Eastern,512.9,3748.5,High
31585,12691,Surry,135,70573.0,Northern,134.0,1507.5,High
31589,37010,Union,135,244960.0,Central,376.6,1582.3,High
31571,1613,Perquimans,135,13049.0,Coastal,52.6,684.8,High
31578,12512,Rockingham,135,90457.0,Northern,161.0,2130.4,High
31520,2333,Chowan,135,13646.0,Coastal,79.4,1402.6,High
31563,15408,Nash,135,96101.0,Coastal,175.7,1838.5,Substantial
31553,9585,Lenoir,135,54323.0,Coastal,138.1,3246.04,High
31582,5806,Scotland,135,33662.0,Eastern,107.1,3528.0,Substantial
31573,30032,Pitt,135,173536.0,Coastal,261.0,2238.9,Substantial
31555,5057,Macon,135,37041.0,Western,71.8,2077.4,High
31599,2883,Yancey,135,18320.0,Western,59.1,557.0,High
31577,25244,Robeson,135,115899.0,Coastal,123.0,5137.4,High
31505,2803,Avery,135,17347.0,Western,72.0,1003.4,High
31514,1183,Camden,135,10537.0,Coastal,43.1,793.0,High
31509,16529,Brunswick,135,144821.0,Coastal,160.8,1537.1,Substantial
31583,11875,Stanly,135,62143.0,Central,158.2,2425.2,High
31547,836,Hyde,135,4595.0,Coastal,7.5,0.0,High
31522,18632,Cleveland,135,99332.0,Western,214.4,2001.7,High
31533,52604,Forsyth,135,387703.0,Northern,938.1,4129.5,High
31551,1368,Jones,135,9076.0,Coastal,19.5,0.0,Moderate
31548,29409,Iredell,135,192986.0,Northern,325.0,1866.4,High
31529,6561,Davie,135,43127.0,Northern,162.0,1665.25,High
31545,2875,Hertford,135,20374.0,Coastal,61.0,2281.6,Moderate
31591,133111,Wake,135,1154170.0,Eastern,1353.3,1846.0,High
31521,1680,Clay,135,11238.0,Western,51.6,2288.34,High
31541,8004,Halifax,135,47859.0,Coastal,67.2,2754.7,Substantial
31552,9533,Lee,135,64360.0,Eastern,248.1,1631.1,Substantial
31559,159425,Mecklenburg,135,1128426.0,Central,2130.4,3736.1,Substantial
31558,8724,McDowell,135,44151.0,Western,101.3,2610.9,Substantial
31569,5408,Pasquotank,135,40966.0,Coastal,178.8,2078.8,High
31515,8519,Carteret,135,69039.0,Coastal,133.3,1912.1,High
31595,16993,Wayne,135,115895.0,Coastal,211.8,2813.0,High
31543,7628,Haywood,135,62831.0,Western,112.2,3591.8,High
31594,6789,Watauga,135,54804.0,Northern,173.1,1191.8,High
31539,3346,Greene,135,19978.0,Coastal,76.7,1640.3,Moderate
31639,3346,Greene,136,19978.0,Coastal,76.7,1640.3,Moderate
31629,6561,Davie,136,43127.0,Northern,162.0,1665.25,High
31665,2616,Northampton,136,16953.0,Eastern,32.6,2092.6,Moderate
31635,40592,Gaston,136,233387.0,Central,640.7,2912.4,High
31603,3963,Anson,136,22028.0,Central,41.5,2802.1,High
31688,565,Tyrrell,136,3315.0,Coastal,8.3,957.2,High
31616,3243,Caswell,136,22400.0,Eastern,53.5,317.5,Substantial
31667,12005,Orange,136,148331.0,Eastern,374.0,1991.9,Substantial
31628,26181,Davidson,136,171752.0,Northern,305.4,1757.8,High
31689,37010,Union,136,244960.0,Central,376.6,1582.3,High
31631,35527,Durham,136,331347.0,Eastern,1133.7,3966.0,Substantial
31692,2430,Warren,136,18621.0,Eastern,43.4,2235.0,High
31605,2803,Avery,136,17347.0,Western,72.0,1003.4,High
31698,6124,Yadkin,136,36925.0,Northern,111.1,1820.8,High
31618,6866,Chatham,136,77095.0,Eastern,111.9,1456.0,Substantial
31669,5408,Pasquotank,136,40966.0,Coastal,178.8,2078.8,High
31645,2875,Hertford,136,20374.0,Coastal,61.0,2281.6,Moderate
31643,7628,Haywood,136,62831.0,Western,112.2,3591.8,High
31659,159425,Mecklenburg,136,1128426.0,Central,2130.4,3736.1,Substantial
31641,8004,Halifax,136,47859.0,Coastal,67.2,2754.7,Substantial
31691,133111,Wake,136,1154170.0,Eastern,1353.3,1846.0,High
31690,6954,Vance,136,41665.0,Eastern,168.7,3584.5,High
31602,1658,Alleghany,136,11057.0,Northern,46.4,697.2,High
31604,3498,Ashe,136,26506.0,Northern,62.3,1123.1,High
31668,1739,Pamlico,136,12215.0,Coastal,36.5,2321.5,Moderate
31693,1614,Washington,136,10708.0,Coastal,31.8,1746.8,Substantial
31699,2883,Yancey,136,18320.0,Western,59.1,557.0,High
31644,15540,Henderson,136,117429.0,Western,311.8,2039.7,High
31687,3941,Transylvania,136,32825.0,Western,87.2,978.5,Substantial
31646,7263,Hoke,136,53783.0,Eastern,133.5,2028.14,High
31666,30321,Onslow,136,207928.0,Coastal,268.4,2191.23,High
31630,10062,Duplin,136,48249.0,Coastal,59.8,2911.6,Substantial
31642,18761,Harnett,136,134986.0,Eastern,224.5,2172.6,Substantial
31674,2378,Polk,136,19461.0,Western,81.3,1596.5,High
31694,6789,Watauga,136,54804.0,Northern,173.1,1191.8,High
31640,69106,Guilford,136,545484.0,Northern,838.0,3371.1,High
31621,1680,Clay,136,11238.0,Western,51.6,2288.34,High
31683,11875,Stanly,136,62143.0,Central,158.2,2425.2,High
31650,32905,Johnston,136,224833.0,Coastal,272.7,1547.3,High
31622,18632,Cleveland,136,99332.0,Western,214.4,2001.7,High
31619,4681,Cherokee,136,28738.0,Western,63.2,3613.3,Substantial
31675,22227,Randolph,136,143325.0,Northern,184.3,1615.5,High
31647,836,Hyde,136,4595.0,Coastal,7.5,0.0,High
31670,8931,Pender,136,62250.0,Coastal,69.1,1461.9,High
31661,4617,Montgomery,136,25485.0,Eastern,52.4,2480.1,High
31614,1183,Camden,136,10537.0,Coastal,43.1,793.0,High
31617,28772,Catawba,136,162841.0,Northern,400.2,2802.5,High
31608,5524,Bladen,136,29171.0,Coastal,33.8,2578.5,Substantial
31623,10182,Columbus,136,49795.0,Coastal,54.0,2887.71,Substantial
31638,8092,Granville,136,60720.0,Eastern,114.6,1466.3,High
31637,1336,Graham,136,7935.0,Western,27.5,8085.4,Moderate
31653,9585,Lenoir,136,54323.0,Coastal,138.1,3246.04,High
31680,11622,Rutherford,136,63870.0,Western,114.0,2009.9,High
31613,13711,Caldwell,136,81319.0,Northern,170.9,2504.8,High
31655,5057,Macon,136,37041.0,Western,71.8,2077.4,High
31684,6435,Stokes,136,44422.0,Northern,99.1,2146.85,High
31634,10079,Franklin,136,70655.0,Eastern,139.4,1314.6,High
31649,5780,Jackson,136,41919.0,Western,87.8,1864.6,High
31610,28856,Buncombe,136,271638.0,Western,410.4,3012.8,High
31627,3975,Dare,136,37817.0,Coastal,96.3,1872.9,High
31660,2111,Mitchell,136,14783.0,Western,67.4,458.42,High
31636,1111,Gates,136,10324.0,Coastal,30.8,750.9,High
31656,2834,Madison,136,21146.0,Western,47.1,1247.6,Substantial
31676,7227,Richmond,136,43006.0,Eastern,90.7,5508.4,High
31696,10755,Wilkes,136,65151.0,Northern,87.5,1887.3,High
31612,33433,Cabarrus,136,232873.0,Central,625.1,1374.8,High
31615,8519,Carteret,136,69039.0,Coastal,133.3,1912.1,High
31685,12691,Surry,136,70573.0,Northern,134.0,1507.5,High
31626,2898,Currituck,136,29385.0,Coastal,107.3,1344.3,High
31678,12512,Rockingham,136,90457.0,Northern,161.0,2130.4,High
31695,16993,Wayne,136,115895.0,Coastal,211.8,2813.0,High
31609,16529,Brunswick,136,144821.0,Coastal,160.8,1537.1,Substantial
31624,14417,Craven,136,102568.0,Coastal,142.5,2112.3,Substantial
31606,7345,Beaufort,136,44150.0,Coastal,53.6,2157.95,High
31686,1995,Swain,136,14046.0,Western,26.8,3517.8,Moderate
31657,3694,Martin,136,21503.0,Coastal,48.3,2717.4,High
31601,6600,Alexander,136,36172.0,Northern,140.2,1440.7,High
31632,8033,Edgecombe,136,48604.0,Coastal,96.7,2366.3,High
31651,1368,Jones,136,9076.0,Coastal,19.5,0.0,Moderate
31633,52604,Forsyth,136,387703.0,Northern,938.1,4129.5,High
31658,8724,McDowell,136,44151.0,Western,101.3,2610.9,Substantial
31663,15408,Nash,136,96101.0,Coastal,175.7,1838.5,Substantial
31677,25244,Robeson,136,115899.0,Coastal,123.0,5137.4,High
31697,13393,Wilson,136,79078.0,Coastal,214.3,2386.9,Substantial
31682,5806,Scotland,136,33662.0,Eastern,107.1,3528.0,Substantial
31611,15941,Burke,136,88398.0,Western,173.0,1836.1,Substantial
31654,15343,Lincoln,136,88742.0,Central,293.4,1745.2,High
31664,28961,New Hanover,136,230423.0,Coastal,1174.0,2612.3,Substantial
31672,5183,Person,136,39048.0,Eastern,99.7,1862.8,High
31607,2510,Bertie,136,17302.0,Coastal,25.7,1594.6,Substantial
31620,2333,Chowan,136,13646.0,Coastal,79.4,1402.6,High
31671,1613,Perquimans,136,13049.0,Coastal,52.6,684.8,High
31681,11424,Sampson,136,58371.0,Coastal,62.4,2241.9,Substantial
31652,9533,Lee,136,64360.0,Eastern,248.1,1631.1,Substantial
31662,13814,Moore,136,102966.0,Eastern,142.9,1617.3,Substantial
31679,26588,Rowan,136,148565.0,Northern,287.1,2292.8,High
31625,46820,Cumberland,136,341793.0,Eastern,512.9,3748.5,High
31648,29409,Iredell,136,192986.0,Northern,325.0,1866.4,High
31673,30032,Pitt,136,173536.0,Coastal,261.0,2238.9,Substantial
31600,26825,Alamance,136,175029.0,Northern,404.8,3065.6,High
31754,15343,Lincoln,137,88742.0,Central,293.4,1745.2,High
31748,29409,Iredell,137,192986.0,Northern,325.0,1866.4,High
31710,28856,Buncombe,137,271638.0,Western,410.4,3012.8,High
31718,6866,Chatham,137,77095.0,Eastern,111.9,1456.0,Substantial
31738,8092,Granville,137,60720.0,Eastern,114.6,1466.3,High
31774,2378,Polk,137,19461.0,Western,81.3,1596.5,High
31732,8033,Edgecombe,137,48604.0,Coastal,96.7,2366.3,High
31794,6789,Watauga,137,54804.0,Northern,173.1,1191.8,High
31765,2616,Northampton,137,16953.0,Eastern,32.6,2092.6,Moderate
31730,10062,Duplin,137,48249.0,Coastal,59.8,2911.6,Substantial
31759,159425,Mecklenburg,137,1128426.0,Central,2130.4,3736.1,Substantial
31770,8931,Pender,137,62250.0,Coastal,69.1,1461.9,High
31735,40592,Gaston,137,233387.0,Central,640.7,2912.4,High
31722,18632,Cleveland,137,99332.0,Western,214.4,2001.7,High
31731,35527,Durham,137,331347.0,Eastern,1133.7,3966.0,Substantial
31772,5183,Person,137,39048.0,Eastern,99.7,1862.8,High
31707,2510,Bertie,137,17302.0,Coastal,25.7,1594.6,Substantial
31737,1336,Graham,137,7935.0,Western,27.5,8085.4,Moderate
31779,26588,Rowan,137,148565.0,Northern,287.1,2292.8,High
31797,13393,Wilson,137,79078.0,Coastal,214.3,2386.9,Substantial
31757,3694,Martin,137,21503.0,Coastal,48.3,2717.4,High
31745,2875,Hertford,137,20374.0,Coastal,61.0,2281.6,Moderate
31706,7345,Beaufort,137,44150.0,Coastal,53.6,2157.95,High
31784,6435,Stokes,137,44422.0,Northern,99.1,2146.85,High
31752,9533,Lee,137,64360.0,Eastern,248.1,1631.1,Substantial
31781,11424,Sampson,137,58371.0,Coastal,62.4,2241.9,Substantial
31729,6561,Davie,137,43127.0,Northern,162.0,1665.25,High
31768,1739,Pamlico,137,12215.0,Coastal,36.5,2321.5,Moderate
31782,5806,Scotland,137,33662.0,Eastern,107.1,3528.0,Substantial
31792,2430,Warren,137,18621.0,Eastern,43.4,2235.0,High
31739,3346,Greene,137,19978.0,Coastal,76.7,1640.3,Moderate
31758,8724,McDowell,137,44151.0,Western,101.3,2610.9,Substantial
31743,7628,Haywood,137,62831.0,Western,112.2,3591.8,High
31751,1368,Jones,137,9076.0,Coastal,19.5,0.0,Moderate
31701,6600,Alexander,137,36172.0,Northern,140.2,1440.7,High
31733,52604,Forsyth,137,387703.0,Northern,938.1,4129.5,High
31762,13814,Moore,137,102966.0,Eastern,142.9,1617.3,Substantial
31773,30032,Pitt,137,173536.0,Coastal,261.0,2238.9,Substantial
31744,15540,Henderson,137,117429.0,Western,311.8,2039.7,High
31789,37010,Union,137,244960.0,Central,376.6,1582.3,High
31771,1613,Perquimans,137,13049.0,Coastal,52.6,684.8,High
31725,46820,Cumberland,137,341793.0,Eastern,512.9,3748.5,High
31716,3243,Caswell,137,22400.0,Eastern,53.5,317.5,Substantial
31795,16993,Wayne,137,115895.0,Coastal,211.8,2813.0,High
31709,16529,Brunswick,137,144821.0,Coastal,160.8,1537.1,Substantial
31736,1111,Gates,137,10324.0,Coastal,30.8,750.9,High
31704,3498,Ashe,137,26506.0,Northern,62.3,1123.1,High
31749,5780,Jackson,137,41919.0,Western,87.8,1864.6,High
31788,565,Tyrrell,137,3315.0,Coastal,8.3,957.2,High
31702,1658,Alleghany,137,11057.0,Northern,46.4,697.2,High
31760,2111,Mitchell,137,14783.0,Western,67.4,458.42,High
31776,7227,Richmond,137,43006.0,Eastern,90.7,5508.4,High
31790,6954,Vance,137,41665.0,Eastern,168.7,3584.5,High
31756,2834,Madison,137,21146.0,Western,47.1,1247.6,Substantial
31767,12005,Orange,137,148331.0,Eastern,374.0,1991.9,Substantial
31740,69106,Guilford,137,545484.0,Northern,838.0,3371.1,High
31713,13711,Caldwell,137,81319.0,Northern,170.9,2504.8,High
31705,2803,Avery,137,17347.0,Western,72.0,1003.4,High
31780,11622,Rutherford,137,63870.0,Western,114.0,2009.9,High
31783,11875,Stanly,137,62143.0,Central,158.2,2425.2,High
31750,32905,Johnston,137,224833.0,Coastal,272.7,1547.3,High
31719,4681,Cherokee,137,28738.0,Western,63.2,3613.3,Substantial
31753,9585,Lenoir,137,54323.0,Coastal,138.1,3246.04,High
31714,1183,Camden,137,10537.0,Coastal,43.1,793.0,High
31708,5524,Bladen,137,29171.0,Coastal,33.8,2578.5,Substantial
31724,14417,Craven,137,102568.0,Coastal,142.5,2112.3,Substantial
31726,2898,Currituck,137,29385.0,Coastal,107.3,1344.3,High
31798,6124,Yadkin,137,36925.0,Northern,111.1,1820.8,High
31785,12691,Surry,137,70573.0,Northern,134.0,1507.5,High
31720,2333,Chowan,137,13646.0,Coastal,79.4,1402.6,High
31799,2883,Yancey,137,18320.0,Western,59.1,557.0,High
31717,28772,Catawba,137,162841.0,Northern,400.2,2802.5,High
31786,1995,Swain,137,14046.0,Western,26.8,3517.8,Moderate
31728,26181,Davidson,137,171752.0,Northern,305.4,1757.8,High
31775,22227,Randolph,137,143325.0,Northern,184.3,1615.5,High
31755,5057,Macon,137,37041.0,Western,71.8,2077.4,High
31769,5408,Pasquotank,137,40966.0,Coastal,178.8,2078.8,High
31723,10182,Columbus,137,49795.0,Coastal,54.0,2887.71,Substantial
31746,7263,Hoke,137,53783.0,Eastern,133.5,2028.14,High
31742,18761,Harnett,137,134986.0,Eastern,224.5,2172.6,Substantial
31721,1680,Clay,137,11238.0,Western,51.6,2288.34,High
31796,10755,Wilkes,137,65151.0,Northern,87.5,1887.3,High
31778,12512,Rockingham,137,90457.0,Northern,161.0,2130.4,High
31715,8519,Carteret,137,69039.0,Coastal,133.3,1912.1,High
31741,8004,Halifax,137,47859.0,Coastal,67.2,2754.7,Substantial
31712,33433,Cabarrus,137,232873.0,Central,625.1,1374.8,High
31727,3975,Dare,137,37817.0,Coastal,96.3,1872.9,High
31787,3941,Transylvania,137,32825.0,Western,87.2,978.5,Substantial
31734,10079,Franklin,137,70655.0,Eastern,139.4,1314.6,High
31747,836,Hyde,137,4595.0,Coastal,7.5,0.0,High
31764,28961,New Hanover,137,230423.0,Coastal,1174.0,2612.3,Substantial
31761,4617,Montgomery,137,25485.0,Eastern,52.4,2480.1,High
31791,133111,Wake,137,1154170.0,Eastern,1353.3,1846.0,High
31763,15408,Nash,137,96101.0,Coastal,175.7,1838.5,Substantial
31703,3963,Anson,137,22028.0,Central,41.5,2802.1,High
31700,26825,Alamance,137,175029.0,Northern,404.8,3065.6,High
31793,1614,Washington,137,10708.0,Coastal,31.8,1746.8,Substantial
31777,25244,Robeson,137,115899.0,Coastal,123.0,5137.4,High
31711,15941,Burke,137,88398.0,Western,173.0,1836.1,Substantial
31766,30321,Onslow,137,207928.0,Coastal,268.4,2191.23,High
31825,46918,Cumberland,138,341793.0,Eastern,512.9,3748.5,High
