,county,date_number,Population,region_Central,region_Eastern,region_Western,pop_dens,tranlevel
577,Robeson,6,115899.0,False,False,False,123.0,Low
502,Alleghany,6,11057.0,False,False,False,46.4,Low
598,Yadkin,6,36925.0,False,False,False,111.1,Low
586,Swain,6,14046.0,False,False,True,26.8,Low
558,McDowell,6,44151.0,False,False,True,101.3,Low
578,Rockingham,6,90457.0,False,False,False,161.0,Low
561,Montgomery,6,25485.0,False,True,False,52.4,Low
571,Perquimans,6,13049.0,False,False,False,52.6,Low
583,Stanly,6,62143.0,True,False,False,158.2,Low
573,Pitt,6,173536.0,False,False,False,261.0,Low
534,Franklin,6,70655.0,False,True,False,139.4,Low
504,Ashe,6,26506.0,False,False,False,62.3,Low
518,Chatham,6,77095.0,False,True,False,111.9,Low
581,Sampson,6,58371.0,False,False,False,62.4,Low
550,Johnston,6,224833.0,False,False,False,272.7,Low
565,Northampton,6,16953.0,False,True,False,32.6,Low
590,Vance,6,41665.0,False,True,False,168.7,Low
511,Burke,6,88398.0,False,False,True,173.0,Low
551,Jones,6,9076.0,False,False,False,19.5,Low
505,Avery,6,17347.0,False,False,True,72.0,Low
503,Anson,6,22028.0,True,False,False,41.5,Low
562,Moore,6,102966.0,False,True,False,142.9,Low
544,Henderson,6,117429.0,False,False,True,311.8,Low
523,Columbus,6,49795.0,False,False,False,54.0,Low
569,Pasquotank,6,40966.0,False,False,False,178.8,Low
596,Wilkes,6,65151.0,False,False,False,87.5,Low
587,Transylvania,6,32825.0,False,False,True,87.2,Low
545,Hertford,6,20374.0,False,False,False,61.0,Low
594,Watauga,6,54804.0,False,False,False,173.1,Low
592,Warren,6,18621.0,False,True,False,43.4,Low
567,Orange,6,148331.0,False,True,False,374.0,Low
560,Mitchell,6,14783.0,False,False,True,67.4,Low
547,Hyde,6,4595.0,False,False,False,7.5,Low
510,Buncombe,6,271638.0,False,False,True,410.4,Low
599,Yancey,6,18320.0,False,False,True,59.1,Low
516,Caswell,6,22400.0,False,True,False,53.5,Low
582,Scotland,6,33662.0,False,True,False,107.1,Low
509,Brunswick,6,144821.0,False,False,False,160.8,Low
572,Person,6,39048.0,False,True,False,99.7,Low
533,Forsyth,6,387703.0,False,False,False,938.1,Low
528,Davidson,6,171752.0,False,False,False,305.4,Low
548,Iredell,6,192986.0,False,False,False,325.0,Low
500,Alamance,6,175029.0,False,False,False,404.8,Low
549,Jackson,6,41919.0,False,False,True,87.8,Low
515,Carteret,6,69039.0,False,False,False,133.3,Low
546,Hoke,6,53783.0,False,True,False,133.5,Low
522,Cleveland,6,99332.0,False,False,True,214.4,Low
521,Clay,6,11238.0,False,False,True,51.6,Low
543,Haywood,6,62831.0,False,False,True,112.2,Low
517,Catawba,6,162841.0,False,False,False,400.2,Low
579,Rowan,6,148565.0,False,False,False,287.1,Low
541,Halifax,6,47859.0,False,False,False,67.2,Low
554,Lincoln,6,88742.0,True,False,False,293.4,Low
563,Nash,6,96101.0,False,False,False,175.7,Low
526,Currituck,6,29385.0,False,False,False,107.3,Low
566,Onslow,6,207928.0,False,False,False,268.4,Low
559,Mecklenburg,6,1128426.0,True,False,False,2130.4,Low
575,Randolph,6,143325.0,False,False,False,184.3,Low
588,Tyrrell,6,3315.0,False,False,False,8.3,Low
519,Cherokee,6,28738.0,False,False,True,63.2,Low
585,Surry,6,70573.0,False,False,False,134.0,Low
507,Bertie,6,17302.0,False,False,False,25.7,Low
520,Chowan,6,13646.0,False,False,False,79.4,Low
513,Caldwell,6,81319.0,False,False,False,170.9,Low
593,Washington,6,10708.0,False,False,False,31.8,Low
532,Edgecombe,6,48604.0,False,False,False,96.7,Low
539,Greene,6,19978.0,False,False,False,76.7,Low
540,Guilford,6,545484.0,False,False,False,838.0,Low
555,Macon,6,37041.0,False,False,True,71.8,Low
525,Cumberland,6,341793.0,False,True,False,512.9,Low
553,Lenoir,6,54323.0,False,False,False,138.1,Low
508,Bladen,6,29171.0,False,False,False,33.8,Low
552,Lee,6,64360.0,False,True,False,248.1,Low
597,Wilson,6,79078.0,False,False,False,214.3,Low
589,Union,6,244960.0,True,False,False,376.6,Low
542,Harnett,6,134986.0,False,True,False,224.5,Low
530,Duplin,6,48249.0,False,False,False,59.8,Low
584,Stokes,6,44422.0,False,False,False,99.1,Low
529,Davie,6,43127.0,False,False,False,162.0,Low
512,Cabarrus,6,232873.0,True,False,False,625.1,Low
501,Alexander,6,36172.0,False,False,False,140.2,Low
535,Gaston,6,233387.0,True,False,False,640.7,Low
538,Granville,6,60720.0,False,True,False,114.6,Low
576,Richmond,6,43006.0,False,True,False,90.7,Low
580,Rutherford,6,63870.0,False,False,True,114.0,Low
556,Madison,6,21146.0,False,False,True,47.1,Low
570,Pender,6,62250.0,False,False,False,69.1,Low
660,Mitchell,7,14783.0,False,False,True,67.4,Low
636,Gates,7,10324.0,False,False,False,30.8,Low
658,McDowell,7,44151.0,False,False,True,101.3,Low
659,Mecklenburg,7,1128426.0,True,False,False,2130.4,Low
625,Cumberland,7,341793.0,False,True,False,512.9,Low
615,Carteret,7,69039.0,False,False,False,133.3,Low
618,Chatham,7,77095.0,False,True,False,111.9,Low
627,Dare,7,37817.0,False,False,False,96.3,Low
634,Franklin,7,70655.0,False,True,False,139.4,Low
690,Vance,7,41665.0,False,True,False,168.7,Low
635,Gaston,7,233387.0,True,False,False,640.7,Low
605,Avery,7,17347.0,False,False,True,72.0,Low
687,Transylvania,7,32825.0,False,False,True,87.2,Low
633,Forsyth,7,387703.0,False,False,False,938.1,Low
667,Orange,7,148331.0,False,True,False,374.0,Low
654,Lincoln,7,88742.0,True,False,False,293.4,Low
684,Stokes,7,44422.0,False,False,False,99.1,Low
650,Johnston,7,224833.0,False,False,False,272.7,Low
617,Catawba,7,162841.0,False,False,False,400.2,Low
696,Wilkes,7,65151.0,False,False,False,87.5,Low
611,Burke,7,88398.0,False,False,True,173.0,Low
651,Jones,7,9076.0,False,False,False,19.5,Low
603,Anson,7,22028.0,True,False,False,41.5,Low
662,Moore,7,102966.0,False,True,False,142.9,Low
644,Henderson,7,117429.0,False,False,True,311.8,Low
681,Sampson,7,58371.0,False,False,False,62.4,Low
623,Columbus,7,49795.0,False,False,False,54.0,Low
643,Haywood,7,62831.0,False,False,True,112.2,Low
608,Bladen,7,29171.0,False,False,False,33.8,Low
652,Lee,7,64360.0,False,True,False,248.1,Low
697,Wilson,7,79078.0,False,False,False,214.3,Low
689,Union,7,244960.0,True,False,False,376.6,Low
642,Harnett,7,134986.0,False,True,False,224.5,Low
678,Rockingham,7,90457.0,False,False,False,161.0,Low
612,Cabarrus,7,232873.0,True,False,False,625.1,Low
626,Currituck,7,29385.0,False,False,False,107.3,Low
604,Ashe,7,26506.0,False,False,False,62.3,Low
683,Stanly,7,62143.0,True,False,False,158.2,Low
673,Pitt,7,173536.0,False,False,False,261.0,Low
692,Warren,7,18621.0,False,True,False,43.4,Low
647,Hyde,7,4595.0,False,False,False,7.5,Low
610,Buncombe,7,271638.0,False,False,True,410.4,Low
616,Caswell,7,22400.0,False,True,False,53.5,Low
699,Yancey,7,18320.0,False,False,True,59.1,Low
682,Scotland,7,33662.0,False,True,False,107.1,Low
628,Davidson,7,171752.0,False,False,False,305.4,Low
672,Person,7,39048.0,False,True,False,99.7,Low
621,Clay,7,11238.0,False,False,True,51.6,Low
648,Iredell,7,192986.0,False,False,False,325.0,Low
649,Jackson,7,41919.0,False,False,True,87.8,Low
646,Hoke,7,53783.0,False,True,False,133.5,Low
622,Cleveland,7,99332.0,False,False,True,214.4,Low
600,Alamance,7,175029.0,False,False,False,404.8,Low
609,Brunswick,7,144821.0,False,False,False,160.8,Low
694,Watauga,7,54804.0,False,False,False,173.1,Low
645,Hertford,7,20374.0,False,False,False,61.0,Low
665,Northampton,7,16953.0,False,True,False,32.6,Low
671,Perquimans,7,13049.0,False,False,False,52.6,Low
670,Pender,7,62250.0,False,False,False,69.1,Low
601,Alexander,7,36172.0,False,False,False,140.2,Low
663,Nash,7,96101.0,False,False,False,175.7,Low
680,Rutherford,7,63870.0,False,False,True,114.0,Low
638,Granville,7,60720.0,False,True,False,114.6,Low
669,Pasquotank,7,40966.0,False,False,False,178.8,Low
674,Polk,7,19461.0,False,False,True,81.3,Low
630,Duplin,7,48249.0,False,False,False,59.8,Low
657,Martin,7,21503.0,False,False,False,48.3,Low
637,Graham,7,7935.0,False,False,True,27.5,Low
664,New Hanover,7,230423.0,False,False,False,1174.0,Low
691,Wake,7,1154170.0,False,True,False,1353.3,Low
624,Craven,7,102568.0,False,False,False,142.5,Low
677,Robeson,7,115899.0,False,False,False,123.0,Low
606,Beaufort,7,44150.0,False,False,False,53.6,Low
695,Wayne,7,115895.0,False,False,False,211.8,Low
686,Swain,7,14046.0,False,False,True,26.8,Low
602,Alleghany,7,11057.0,False,False,False,46.4,Low
620,Chowan,7,13646.0,False,False,False,79.4,Low
614,Camden,7,10537.0,False,False,False,43.1,Low
698,Yadkin,7,36925.0,False,False,False,111.1,Low
668,Pamlico,7,12215.0,False,False,False,36.5,Low
631,Durham,7,331347.0,False,True,False,1133.7,Low
676,Richmond,7,43006.0,False,True,False,90.7,Low
656,Madison,7,21146.0,False,False,True,47.1,Low
661,Montgomery,7,25485.0,False,True,False,52.4,Low
632,Edgecombe,7,48604.0,False,False,False,96.7,Low
619,Cherokee,7,28738.0,False,False,True,63.2,Low
641,Halifax,7,47859.0,False,False,False,67.2,Low
685,Surry,7,70573.0,False,False,False,134.0,Low
679,Rowan,7,148565.0,False,False,False,287.1,Low
607,Bertie,7,17302.0,False,False,False,25.7,Low
693,Washington,7,10708.0,False,False,False,31.8,Low
688,Tyrrell,7,3315.0,False,False,False,8.3,Low
675,Randolph,7,143325.0,False,False,False,184.3,Low
640,Guilford,7,545484.0,False,False,False,838.0,Low
629,Davie,7,43127.0,False,False,False,162.0,Low
655,Macon,7,37041.0,False,False,True,71.8,Low
613,Caldwell,7,81319.0,False,False,False,170.9,Low
666,Onslow,7,207928.0,False,False,False,268.4,Low
653,Lenoir,7,54323.0,False,False,False,138.1,Low
639,Greene,7,19978.0,False,False,False,76.7,Low
788,Tyrrell,8,3315.0,False,False,False,8.3,High
716,Caswell,8,22400.0,False,True,False,53.5,High
704,Ashe,8,26506.0,False,False,False,62.3,High
726,Currituck,8,29385.0,False,False,False,107.3,High
702,Alleghany,8,11057.0,False,False,False,46.4,High
776,Richmond,8,43006.0,False,True,False,90.7,High
794,Watauga,8,54804.0,False,False,False,173.1,High
762,Moore,8,102966.0,False,True,False,142.9,High
732,Edgecombe,8,48604.0,False,False,False,96.7,High
761,Montgomery,8,25485.0,False,True,False,52.4,High
733,Forsyth,8,387703.0,False,False,False,938.1,High
777,Robeson,8,115899.0,False,False,False,123.0,High
792,Warren,8,18621.0,False,True,False,43.4,High
763,Nash,8,96101.0,False,False,False,175.7,High
703,Anson,8,22028.0,True,False,False,41.5,High
744,Henderson,8,117429.0,False,False,True,311.8,High
723,Columbus,8,49795.0,False,False,False,54.0,High
743,Haywood,8,62831.0,False,False,True,112.2,High
708,Bladen,8,29171.0,False,False,False,33.8,High
752,Lee,8,64360.0,False,True,False,248.1,High
797,Wilson,8,79078.0,False,False,False,214.3,High
789,Union,8,244960.0,True,False,False,376.6,High
742,Harnett,8,134986.0,False,True,False,224.5,High
751,Jones,8,9076.0,False,False,False,19.5,High
784,Stokes,8,44422.0,False,False,False,99.1,High
770,Pender,8,62250.0,False,False,False,69.1,High
701,Alexander,8,36172.0,False,False,False,140.2,High
780,Rutherford,8,63870.0,False,False,True,114.0,High
753,Lenoir,8,54323.0,False,False,False,138.1,High
729,Davie,8,43127.0,False,False,False,162.0,High
741,Halifax,8,47859.0,False,False,False,67.2,High
754,Lincoln,8,88742.0,True,False,False,293.4,High
760,Mitchell,8,14783.0,False,False,True,67.4,High
775,Randolph,8,143325.0,False,False,False,184.3,High
712,Cabarrus,8,232873.0,True,False,False,625.1,High
740,Guilford,8,545484.0,False,False,False,838.0,High
711,Burke,8,88398.0,False,False,True,173.0,High
750,Johnston,8,224833.0,False,False,False,272.7,High
799,Yancey,8,18320.0,False,False,True,59.1,High
747,Hyde,8,4595.0,False,False,False,7.5,High
710,Buncombe,8,271638.0,False,False,True,410.4,High
728,Davidson,8,171752.0,False,False,False,305.4,High
782,Scotland,8,33662.0,False,True,False,107.1,High
772,Person,8,39048.0,False,True,False,99.7,High
721,Clay,8,11238.0,False,False,True,51.6,High
748,Iredell,8,192986.0,False,False,False,325.0,High
749,Jackson,8,41919.0,False,False,True,87.8,High
796,Wilkes,8,65151.0,False,False,False,87.5,High
746,Hoke,8,53783.0,False,True,False,133.5,High
709,Brunswick,8,144821.0,False,False,False,160.8,High
700,Alamance,8,175029.0,False,False,False,404.8,High
765,Northampton,8,16953.0,False,True,False,32.6,High
745,Hertford,8,20374.0,False,False,False,61.0,High
771,Perquimans,8,13049.0,False,False,False,52.6,High
773,Pitt,8,173536.0,False,False,False,261.0,High
783,Stanly,8,62143.0,True,False,False,158.2,High
717,Catawba,8,162841.0,False,False,False,400.2,High
781,Sampson,8,58371.0,False,False,False,62.4,High
722,Cleveland,8,99332.0,False,False,True,214.4,High
719,Cherokee,8,28738.0,False,False,True,63.2,High
739,Greene,8,19978.0,False,False,False,76.7,High
707,Bertie,8,17302.0,False,False,False,25.7,High
790,Vance,8,41665.0,False,True,False,168.7,High
734,Franklin,8,70655.0,False,True,False,139.4,High
795,Wayne,8,115895.0,False,False,False,211.8,High
705,Avery,8,17347.0,False,False,True,72.0,High
785,Surry,8,70573.0,False,False,False,134.0,High
786,Swain,8,14046.0,False,False,True,26.8,High
720,Chowan,8,13646.0,False,False,False,79.4,High
714,Camden,8,10537.0,False,False,False,43.1,High
798,Yadkin,8,36925.0,False,False,False,111.1,High
768,Pamlico,8,12215.0,False,False,False,36.5,High
787,Transylvania,8,32825.0,False,False,True,87.2,High
731,Durham,8,331347.0,False,True,False,1133.7,High
778,Rockingham,8,90457.0,False,False,False,161.0,High
758,McDowell,8,44151.0,False,False,True,101.3,High
735,Gaston,8,233387.0,True,False,False,640.7,High
727,Dare,8,37817.0,False,False,False,96.3,High
736,Gates,8,10324.0,False,False,False,30.8,High
706,Beaufort,8,44150.0,False,False,False,53.6,High
725,Cumberland,8,341793.0,False,True,False,512.9,High
724,Craven,8,102568.0,False,False,False,142.5,High
737,Graham,8,7935.0,False,False,True,27.5,High
793,Washington,8,10708.0,False,False,False,31.8,High
767,Orange,8,148331.0,False,True,False,374.0,High
755,Macon,8,37041.0,False,False,True,71.8,High
718,Chatham,8,77095.0,False,True,False,111.9,High
713,Caldwell,8,81319.0,False,False,False,170.9,High
766,Onslow,8,207928.0,False,False,False,268.4,High
779,Rowan,8,148565.0,False,False,False,287.1,High
756,Madison,8,21146.0,False,False,True,47.1,High
791,Wake,8,1154170.0,False,True,False,1353.3,High
759,Mecklenburg,8,1128426.0,True,False,False,2130.4,High
769,Pasquotank,8,40966.0,False,False,False,178.8,High
774,Polk,8,19461.0,False,False,True,81.3,High
757,Martin,8,21503.0,False,False,False,48.3,High
730,Duplin,8,48249.0,False,False,False,59.8,High
715,Carteret,8,69039.0,False,False,False,133.3,High
764,New Hanover,8,230423.0,False,False,False,1174.0,High
738,Granville,8,60720.0,False,True,False,114.6,High
890,Vance,9,41665.0,False,True,False,168.7,High
828,Davidson,9,171752.0,False,False,False,305.4,High
831,Durham,9,331347.0,False,True,False,1133.7,High
863,Nash,9,96101.0,False,False,False,175.7,High
816,Caswell,9,22400.0,False,True,False,53.5,High
827,Dare,9,37817.0,False,False,False,96.3,High
817,Catawba,9,162841.0,False,False,False,400.2,High
876,Richmond,9,43006.0,False,True,False,90.7,High
820,Chowan,9,13646.0,False,False,False,79.4,High
803,Anson,9,22028.0,True,False,False,41.5,High
889,Union,9,244960.0,True,False,False,376.6,High
864,New Hanover,9,230423.0,False,False,False,1174.0,High
830,Duplin,9,48249.0,False,False,False,59.8,High
866,Onslow,9,207928.0,False,False,False,268.4,High
829,Davie,9,43127.0,False,False,False,162.0,High
865,Northampton,9,16953.0,False,True,False,32.6,High
875,Randolph,9,143325.0,False,False,False,184.3,High
837,Graham,9,7935.0,False,False,True,27.5,High
894,Watauga,9,54804.0,False,False,False,173.1,High
812,Cabarrus,9,232873.0,True,False,False,625.1,High
870,Pender,9,62250.0,False,False,False,69.1,High
801,Alexander,9,36172.0,False,False,False,140.2,High
880,Rutherford,9,63870.0,False,False,True,114.0,High
853,Lenoir,9,54323.0,False,False,False,138.1,High
841,Halifax,9,47859.0,False,False,False,67.2,High
854,Lincoln,9,88742.0,True,False,False,293.4,High
840,Guilford,9,545484.0,False,False,False,838.0,High
819,Cherokee,9,28738.0,False,False,True,63.2,High
885,Surry,9,70573.0,False,False,False,134.0,High
807,Bertie,9,17302.0,False,False,False,25.7,High
839,Greene,9,19978.0,False,False,False,76.7,High
867,Orange,9,148331.0,False,True,False,374.0,High
855,Macon,9,37041.0,False,False,True,71.8,High
813,Caldwell,9,81319.0,False,False,False,170.9,High
879,Rowan,9,148565.0,False,False,False,287.1,High
856,Madison,9,21146.0,False,False,True,47.1,High
838,Granville,9,60720.0,False,True,False,114.6,High
869,Pasquotank,9,40966.0,False,False,False,178.8,High
874,Polk,9,19461.0,False,False,True,81.3,High
857,Martin,9,21503.0,False,False,False,48.3,High
899,Yancey,9,18320.0,False,False,True,59.1,High
891,Wake,9,1154170.0,False,True,False,1353.3,High
884,Stokes,9,44422.0,False,False,False,99.1,High
842,Harnett,9,134986.0,False,True,False,224.5,High
897,Wilson,9,79078.0,False,False,False,214.3,High
852,Lee,9,64360.0,False,True,False,248.1,High
847,Hyde,9,4595.0,False,False,False,7.5,High
810,Buncombe,9,271638.0,False,False,True,410.4,High
882,Scotland,9,33662.0,False,True,False,107.1,High
872,Person,9,39048.0,False,True,False,99.7,High
821,Clay,9,11238.0,False,False,True,51.6,High
848,Iredell,9,192986.0,False,False,False,325.0,High
849,Jackson,9,41919.0,False,False,True,87.8,High
846,Hoke,9,53783.0,False,True,False,133.5,High
809,Brunswick,9,144821.0,False,False,False,160.8,High
845,Hertford,9,20374.0,False,False,False,61.0,High
800,Alamance,9,175029.0,False,False,False,404.8,High
806,Beaufort,9,44150.0,False,False,False,53.6,High
871,Perquimans,9,13049.0,False,False,False,52.6,High
883,Stanly,9,62143.0,True,False,False,158.2,High
881,Sampson,9,58371.0,False,False,False,62.4,High
850,Johnston,9,224833.0,False,False,False,272.7,High
896,Wilkes,9,65151.0,False,False,False,87.5,High
822,Cleveland,9,99332.0,False,False,True,214.4,High
811,Burke,9,88398.0,False,False,True,173.0,High
851,Jones,9,9076.0,False,False,False,19.5,High
844,Henderson,9,117429.0,False,False,True,311.8,High
823,Columbus,9,49795.0,False,False,False,54.0,High
843,Haywood,9,62831.0,False,False,True,112.2,High
808,Bladen,9,29171.0,False,False,False,33.8,High
873,Pitt,9,173536.0,False,False,False,261.0,High
824,Craven,9,102568.0,False,False,False,142.5,High
893,Washington,9,10708.0,False,False,False,31.8,High
895,Wayne,9,115895.0,False,False,False,211.8,High
836,Gates,9,10324.0,False,False,False,30.8,High
825,Cumberland,9,341793.0,False,True,False,512.9,High
888,Tyrrell,9,3315.0,False,False,False,8.3,High
832,Edgecombe,9,48604.0,False,False,False,96.7,High
861,Montgomery,9,25485.0,False,True,False,52.4,High
835,Gaston,9,233387.0,True,False,False,640.7,High
887,Transylvania,9,32825.0,False,False,True,87.2,High
805,Avery,9,17347.0,False,False,True,72.0,High
802,Alleghany,9,11057.0,False,False,False,46.4,High
892,Warren,9,18621.0,False,True,False,43.4,High
877,Robeson,9,115899.0,False,False,False,123.0,High
834,Franklin,9,70655.0,False,True,False,139.4,High
833,Forsyth,9,387703.0,False,False,False,938.1,High
815,Carteret,9,69039.0,False,False,False,133.3,High
818,Chatham,9,77095.0,False,True,False,111.9,High
826,Currituck,9,29385.0,False,False,False,107.3,High
858,McDowell,9,44151.0,False,False,True,101.3,High
859,Mecklenburg,9,1128426.0,True,False,False,2130.4,High
878,Rockingham,9,90457.0,False,False,False,161.0,High
886,Swain,9,14046.0,False,False,True,26.8,High
804,Ashe,9,26506.0,False,False,False,62.3,High
814,Camden,9,10537.0,False,False,False,43.1,High
868,Pamlico,9,12215.0,False,False,False,36.5,High
898,Yadkin,9,36925.0,False,False,False,111.1,High
860,Mitchell,9,14783.0,False,False,True,67.4,High
862,Moore,9,102966.0,False,True,False,142.9,High
948,Iredell,10,192986.0,False,False,False,325.0,High
909,Brunswick,10,144821.0,False,False,False,160.8,High
960,Mitchell,10,14783.0,False,False,True,67.4,High
944,Henderson,10,117429.0,False,False,True,311.8,High
951,Jones,10,9076.0,False,False,False,19.5,High
994,Watauga,10,54804.0,False,False,False,173.1,High
933,Forsyth,10,387703.0,False,False,False,938.1,High
911,Burke,10,88398.0,False,False,True,173.0,High
988,Tyrrell,10,3315.0,False,False,False,8.3,High
