,date,county,Population,cases,Hotspot
3325,2021-08-03,Moore,102966.0,9538,True
3425,2021-08-04,Moore,102966.0,9573,True
3525,2021-08-05,Moore,102966.0,9611,True
3625,2021-08-06,Moore,102966.0,9671,True
3725,2021-08-07,Moore,102966.0,9671,True
3825,2021-08-08,Moore,102966.0,9671,True
3925,2021-08-09,Moore,102966.0,9830,True
4025,2021-08-10,Moore,102966.0,9862,True
4125,2021-08-11,Moore,102966.0,9926,True
4225,2021-08-12,Moore,102966.0,10004,True
4325,2021-08-13,Moore,102966.0,10088,True
4425,2021-08-14,Moore,102966.0,10088,True
4525,2021-08-15,Moore,102966.0,10088,True
4625,2021-08-16,Moore,102966.0,10239,True
4725,2021-08-17,Moore,102966.0,10283,True
4825,2021-08-18,Moore,102966.0,10337,True
4925,2021-08-19,Moore,102966.0,10452,True
5025,2021-08-20,Moore,102966.0,10528,True
5125,2021-08-21,Moore,102966.0,10528,True
5225,2021-08-22,Moore,102966.0,10528,True
5325,2021-08-23,Moore,102966.0,10711,True
5425,2021-08-24,Moore,102966.0,10752,True
5525,2021-08-25,Moore,102966.0,10794,True
5625,2021-08-26,Moore,102966.0,10875,True
5725,2021-08-27,Moore,102966.0,10940,True
5825,2021-08-28,Moore,102966.0,10940,True
5925,2021-08-29,Moore,102966.0,10940,True
6025,2021-08-30,Moore,102966.0,11123,True
6125,2021-08-31,Moore,102966.0,11176,True
6225,2021-09-01,Moore,102966.0,11240,True
6325,2021-09-02,Moore,102966.0,11299,True
6425,2021-09-03,Moore,102966.0,11406,True
6525,2021-09-04,Moore,102966.0,11406,True
6625,2021-09-05,Moore,102966.0,11406,True
6725,2021-09-06,Moore,102966.0,11406,True
6825,2021-09-07,Moore,102966.0,11619,True
6925,2021-09-08,Moore,102966.0,11687,True
7025,2021-09-09,Moore,102966.0,11763,True
7125,2021-09-10,Moore,102966.0,11824,True
7225,2021-09-11,Moore,102966.0,11824,True
7325,2021-09-12,Moore,102966.0,11824,True
7425,2021-09-13,Moore,102966.0,12057,True
7525,2021-09-14,Moore,102966.0,12094,True
7625,2021-09-15,Moore,102966.0,12165,True
7725,2021-09-16,Moore,102966.0,12241,True
7825,2021-09-17,Moore,102966.0,12337,True
7925,2021-09-18,Moore,102966.0,12337,True
8025,2021-09-19,Moore,102966.0,12337,True
8125,2021-09-20,Moore,102966.0,12479,True
8225,2021-09-21,Moore,102966.0,12542,True
8325,2021-09-22,Moore,102966.0,12603,True
8425,2021-09-23,Moore,102966.0,12673,True
8525,2021-09-24,Moore,102966.0,12726,True
8625,2021-09-25,Moore,102966.0,12726,True
8725,2021-09-26,Moore,102966.0,12726,True
8825,2021-09-27,Moore,102966.0,12815,True
8925,2021-09-28,Moore,102966.0,12846,True
9025,2021-09-29,Moore,102966.0,12911,True
9125,2021-09-30,Moore,102966.0,12966,True
9225,2021-10-01,Moore,102966.0,13002,True
9325,2021-10-02,Moore,102966.0,13002,True
9425,2021-10-03,Moore,102966.0,13002,True
9525,2021-10-04,Moore,102966.0,13071,True
9625,2021-10-05,Moore,102966.0,13120,True
9725,2021-10-06,Moore,102966.0,13138,True
9825,2021-10-07,Moore,102966.0,13190,True
9925,2021-10-08,Moore,102966.0,13226,True
10025,2021-10-09,Moore,102966.0,13226,True
10125,2021-10-10,Moore,102966.0,13226,True
10225,2021-10-11,Moore,102966.0,13304,True
10325,2021-10-12,Moore,102966.0,13318,True
10425,2021-10-13,Moore,102966.0,13339,True
10525,2021-10-14,Moore,102966.0,13375,True
10625,2021-10-15,Moore,102966.0,13404,True
10725,2021-10-16,Moore,102966.0,13404,True
10825,2021-10-17,Moore,102966.0,13404,True
10925,2021-10-18,Moore,102966.0,13469,True
11025,2021-10-19,Moore,102966.0,13485,True
11125,2021-10-20,Moore,102966.0,13502,True
11225,2021-10-21,Moore,102966.0,13525,True
11325,2021-10-22,Moore,102966.0,13542,True
11425,2021-10-23,Moore,102966.0,13542,True
11525,2021-10-24,Moore,102966.0,13542,True
11625,2021-10-25,Moore,102966.0,13601,True
11725,2021-10-26,Moore,102966.0,13605,True
11825,2021-10-27,Moore,102966.0,13626,True
11925,2021-10-28,Moore,102966.0,13647,True
12025,2021-10-29,Moore,102966.0,13666,True
12125,2021-10-30,Moore,102966.0,13666,True
12225,2021-10-31,Moore,102966.0,13666,True
12325,2021-11-01,Moore,102966.0,13709,True
12425,2021-11-02,Moore,102966.0,13713,True
12525,2021-11-03,Moore,102966.0,13722,True
12625,2021-11-04,Moore,102966.0,13744,True
12725,2021-11-05,Moore,102966.0,13751,True
12825,2021-11-06,Moore,102966.0,13751,True
12925,2021-11-07,Moore,102966.0,13751,True
13025,2021-11-08,Moore,102966.0,13772,True
13125,2021-11-09,Moore,102966.0,13778,True
13225,2021-11-10,Moore,102966.0,13793,True
13325,2021-11-11,Moore,102966.0,13793,False
13425,2021-11-12,Moore,102966.0,13814,True
13525,2021-11-13,Moore,102966.0,13814,True
13625,2021-11-14,Moore,102966.0,13814,True
13725,2021-11-15,Moore,102966.0,13843,True
13825,2021-11-16,Moore,102966.0,13847,True
13925,2021-11-17,Moore,102966.0,13865,True
14025,2021-11-18,Moore,102966.0,13875,True
14125,2021-11-19,Moore,102966.0,13883,True
14225,2021-11-20,Moore,102966.0,13883,True
14325,2021-11-21,Moore,102966.0,13883,True
14425,2021-11-22,Moore,102966.0,13923,True
14525,2021-11-23,Moore,102966.0,13927,True
14625,2021-11-24,Moore,102966.0,13936,True
14725,2021-11-25,Moore,102966.0,13936,True
14825,2021-11-26,Moore,102966.0,13936,True
14925,2021-11-27,Moore,102966.0,13936,True
15025,2021-11-28,Moore,102966.0,13936,True
15125,2021-11-29,Moore,102966.0,14000,True
15225,2021-11-30,Moore,102966.0,14004,True
15325,2021-12-01,Moore,102966.0,14026,True
15424,2021-12-02,Moore,102966.0,14050,True
63,2021-07-01,Nash,96101.0,11709,False
163,2021-07-02,Nash,96101.0,11709,False
263,2021-07-03,Nash,96101.0,11709,False
363,2021-07-04,Nash,96101.0,11709,False
463,2021-07-05,Nash,96101.0,11709,False
563,2021-07-06,Nash,96101.0,11732,False
663,2021-07-07,Nash,96101.0,11729,False
757,2021-07-08,Nash,96101.0,11738,False
851,2021-07-09,Nash,96101.0,11745,False
946,2021-07-10,Nash,96101.0,11745,False
1041,2021-07-11,Nash,96101.0,11745,False
1136,2021-07-12,Nash,96101.0,11752,False
1232,2021-07-13,Nash,96101.0,11754,False
1329,2021-07-14,Nash,96101.0,11757,False
1428,2021-07-15,Nash,96101.0,11758,False
1528,2021-07-16,Nash,96101.0,11761,False
1628,2021-07-17,Nash,96101.0,11761,False
1728,2021-07-18,Nash,96101.0,11761,False
1827,2021-07-19,Nash,96101.0,11768,False
1926,2021-07-20,Nash,96101.0,11773,False
2026,2021-07-21,Nash,96101.0,11774,False
2126,2021-07-22,Nash,96101.0,11779,False
2226,2021-07-23,Nash,96101.0,11785,False
2326,2021-07-24,Nash,96101.0,11785,False
2426,2021-07-25,Nash,96101.0,11785,False
2526,2021-07-26,Nash,96101.0,11807,False
2626,2021-07-27,Nash,96101.0,11812,False
2726,2021-07-28,Nash,96101.0,11815,False
2826,2021-07-29,Nash,96101.0,11833,True
2926,2021-07-30,Nash,96101.0,11858,True
3026,2021-07-31,Nash,96101.0,11858,True
3126,2021-08-01,Nash,96101.0,11858,True
3226,2021-08-02,Nash,96101.0,11921,True
3326,2021-08-03,Nash,96101.0,11928,True
3426,2021-08-04,Nash,96101.0,11943,True
3526,2021-08-05,Nash,96101.0,11958,True
3626,2021-08-06,Nash,96101.0,11977,True
3726,2021-08-07,Nash,96101.0,11977,True
3826,2021-08-08,Nash,96101.0,11977,True
3926,2021-08-09,Nash,96101.0,12122,True
4026,2021-08-10,Nash,96101.0,12138,True
4126,2021-08-11,Nash,96101.0,12154,True
4226,2021-08-12,Nash,96101.0,12181,True
4326,2021-08-13,Nash,96101.0,12207,True
4426,2021-08-14,Nash,96101.0,12207,True
4526,2021-08-15,Nash,96101.0,12207,True
4626,2021-08-16,Nash,96101.0,12303,True
4726,2021-08-17,Nash,96101.0,12329,True
4826,2021-08-18,Nash,96101.0,12342,True
4926,2021-08-19,Nash,96101.0,12398,True
5026,2021-08-20,Nash,96101.0,12438,True
5126,2021-08-21,Nash,96101.0,12438,True
5226,2021-08-22,Nash,96101.0,12438,True
5326,2021-08-23,Nash,96101.0,12591,True
5426,2021-08-24,Nash,96101.0,12608,True
5526,2021-08-25,Nash,96101.0,12634,True
5626,2021-08-26,Nash,96101.0,12704,True
5726,2021-08-27,Nash,96101.0,12760,True
5826,2021-08-28,Nash,96101.0,12760,True
5926,2021-08-29,Nash,96101.0,12760,True
6026,2021-08-30,Nash,96101.0,12913,True
6126,2021-08-31,Nash,96101.0,12953,True
6226,2021-09-01,Nash,96101.0,12983,True
6326,2021-09-02,Nash,96101.0,13052,True
6426,2021-09-03,Nash,96101.0,13141,True
6526,2021-09-04,Nash,96101.0,13141,True
6626,2021-09-05,Nash,96101.0,13141,True
6726,2021-09-06,Nash,96101.0,13141,True
6826,2021-09-07,Nash,96101.0,13352,True
6926,2021-09-08,Nash,96101.0,13372,True
7026,2021-09-09,Nash,96101.0,13433,True
7126,2021-09-10,Nash,96101.0,13489,True
7226,2021-09-11,Nash,96101.0,13489,True
7326,2021-09-12,Nash,96101.0,13489,True
7426,2021-09-13,Nash,96101.0,13766,True
7526,2021-09-14,Nash,96101.0,13798,True
7626,2021-09-15,Nash,96101.0,13875,True
7726,2021-09-16,Nash,96101.0,13924,True
7826,2021-09-17,Nash,96101.0,14019,True
7926,2021-09-18,Nash,96101.0,14019,True
8026,2021-09-19,Nash,96101.0,14019,True
8126,2021-09-20,Nash,96101.0,14197,True
8226,2021-09-21,Nash,96101.0,14218,True
8326,2021-09-22,Nash,96101.0,14274,True
8426,2021-09-23,Nash,96101.0,14322,True
8526,2021-09-24,Nash,96101.0,14397,True
8626,2021-09-25,Nash,96101.0,14397,True
8726,2021-09-26,Nash,96101.0,14397,True
8826,2021-09-27,Nash,96101.0,14537,True
8926,2021-09-28,Nash,96101.0,14560,True
9026,2021-09-29,Nash,96101.0,14599,True
9126,2021-09-30,Nash,96101.0,14656,True
9226,2021-10-01,Nash,96101.0,14700,True
9326,2021-10-02,Nash,96101.0,14700,True
9426,2021-10-03,Nash,96101.0,14700,True
9526,2021-10-04,Nash,96101.0,14824,True
9626,2021-10-05,Nash,96101.0,14857,True
9726,2021-10-06,Nash,96101.0,14881,True
9826,2021-10-07,Nash,96101.0,14921,True
9926,2021-10-08,Nash,96101.0,14947,True
10026,2021-10-09,Nash,96101.0,14947,True
10126,2021-10-10,Nash,96101.0,14947,True
10226,2021-10-11,Nash,96101.0,15055,True
10326,2021-10-12,Nash,96101.0,15066,True
10426,2021-10-13,Nash,96101.0,15079,True
10526,2021-10-14,Nash,96101.0,15094,True
10626,2021-10-15,Nash,96101.0,15116,True
10726,2021-10-16,Nash,96101.0,15116,True
10826,2021-10-17,Nash,96101.0,15116,True
10926,2021-10-18,Nash,96101.0,15167,True
11026,2021-10-19,Nash,96101.0,15179,True
11126,2021-10-20,Nash,96101.0,15199,True
11226,2021-10-21,Nash,96101.0,15212,True
11326,2021-10-22,Nash,96101.0,15210,True
11426,2021-10-23,Nash,96101.0,15210,True
11526,2021-10-24,Nash,96101.0,15210,True
11626,2021-10-25,Nash,96101.0,15241,True
11726,2021-10-26,Nash,96101.0,15243,True
11826,2021-10-27,Nash,96101.0,15230,False
11926,2021-10-28,Nash,96101.0,15234,False
12026,2021-10-29,Nash,96101.0,15256,False
12126,2021-10-30,Nash,96101.0,15256,False
12226,2021-10-31,Nash,96101.0,15256,False
12326,2021-11-01,Nash,96101.0,15282,False
12426,2021-11-02,Nash,96101.0,15292,True
12526,2021-11-03,Nash,96101.0,15302,True
12626,2021-11-04,Nash,96101.0,15321,True
12726,2021-11-05,Nash,96101.0,15332,True
12826,2021-11-06,Nash,96101.0,15332,True
12926,2021-11-07,Nash,96101.0,15332,True
13026,2021-11-08,Nash,96101.0,15375,True
13126,2021-11-09,Nash,96101.0,15380,True
13226,2021-11-10,Nash,96101.0,15389,True
13326,2021-11-11,Nash,96101.0,15389,True
13426,2021-11-12,Nash,96101.0,15408,True
13526,2021-11-13,Nash,96101.0,15408,True
13626,2021-11-14,Nash,96101.0,15408,True
13726,2021-11-15,Nash,96101.0,15439,True
13826,2021-11-16,Nash,96101.0,15446,True
13926,2021-11-17,Nash,96101.0,15463,True
14026,2021-11-18,Nash,96101.0,15478,True
14126,2021-11-19,Nash,96101.0,15499,True
14226,2021-11-20,Nash,96101.0,15499,True
14326,2021-11-21,Nash,96101.0,15499,True
14426,2021-11-22,Nash,96101.0,15541,True
14526,2021-11-23,Nash,96101.0,15549,True
14626,2021-11-24,Nash,96101.0,15557,True
14726,2021-11-25,Nash,96101.0,15557,True
14826,2021-11-26,Nash,96101.0,15557,True
14926,2021-11-27,Nash,96101.0,15557,True
15026,2021-11-28,Nash,96101.0,15557,True
15126,2021-11-29,Nash,96101.0,15604,True
15226,2021-11-30,Nash,96101.0,15610,True
15326,2021-12-01,Nash,96101.0,15636,True
15425,2021-12-02,Nash,96101.0,15672,True
64,2021-07-01,New Hanover,230423.0,19557,False
164,2021-07-02,New Hanover,230423.0,19559,False
264,2021-07-03,New Hanover,230423.0,19559,False
364,2021-07-04,New Hanover,230423.0,19559,False
464,2021-07-05,New Hanover,230423.0,19559,False
564,2021-07-06,New Hanover,230423.0,19581,False
664,2021-07-07,New Hanover,230423.0,19593,False
758,2021-07-08,New Hanover,230423.0,19596,False
852,2021-07-09,New Hanover,230423.0,19605,False
947,2021-07-10,New Hanover,230423.0,19605,False
1042,2021-07-11,New Hanover,230423.0,19605,False
1137,2021-07-12,New Hanover,230423.0,19635,False
1233,2021-07-13,New Hanover,230423.0,19641,False
1330,2021-07-14,New Hanover,230423.0,19659,False
1429,2021-07-15,New Hanover,230423.0,19668,False
1529,2021-07-16,New Hanover,230423.0,19683,False
1629,2021-07-17,New Hanover,230423.0,19683,False
1729,2021-07-18,New Hanover,230423.0,19683,False
1828,2021-07-19,New Hanover,230423.0,19735,False
1927,2021-07-20,New Hanover,230423.0,19747,False
2027,2021-07-21,New Hanover,230423.0,19761,False
2127,2021-07-22,New Hanover,230423.0,19779,False
2227,2021-07-23,New Hanover,230423.0,19811,True
2327,2021-07-24,New Hanover,230423.0,19811,True
2427,2021-07-25,New Hanover,230423.0,19811,True
2527,2021-07-26,New Hanover,230423.0,19888,True
2627,2021-07-27,New Hanover,230423.0,19924,True
2727,2021-07-28,New Hanover,230423.0,19984,True
2827,2021-07-29,New Hanover,230423.0,20062,True
2927,2021-07-30,New Hanover,230423.0,20112,True
3027,2021-07-31,New Hanover,230423.0,20112,True
3127,2021-08-01,New Hanover,230423.0,20112,True
3227,2021-08-02,New Hanover,230423.0,20313,True
3327,2021-08-03,New Hanover,230423.0,20374,True
3427,2021-08-04,New Hanover,230423.0,20426,True
3527,2021-08-05,New Hanover,230423.0,20513,True
3627,2021-08-06,New Hanover,230423.0,20610,True
3727,2021-08-07,New Hanover,230423.0,20610,True
3827,2021-08-08,New Hanover,230423.0,20610,True
3927,2021-08-09,New Hanover,230423.0,21043,True
4027,2021-08-10,New Hanover,230423.0,21105,True
4127,2021-08-11,New Hanover,230423.0,21231,True
4227,2021-08-12,New Hanover,230423.0,21325,True
4327,2021-08-13,New Hanover,230423.0,21486,True
4427,2021-08-14,New Hanover,230423.0,21486,True
4527,2021-08-15,New Hanover,230423.0,21486,True
4627,2021-08-16,New Hanover,230423.0,21853,True
4727,2021-08-17,New Hanover,230423.0,21921,True
4827,2021-08-18,New Hanover,230423.0,22038,True
4927,2021-08-19,New Hanover,230423.0,22193,True
5027,2021-08-20,New Hanover,230423.0,22364,True
5127,2021-08-21,New Hanover,230423.0,22364,True
5227,2021-08-22,New Hanover,230423.0,22364,True
5327,2021-08-23,New Hanover,230423.0,22782,True
5427,2021-08-24,New Hanover,230423.0,22873,True
5527,2021-08-25,New Hanover,230423.0,22988,True
5627,2021-08-26,New Hanover,230423.0,23201,True
5727,2021-08-27,New Hanover,230423.0,23381,True
5827,2021-08-28,New Hanover,230423.0,23381,True
5927,2021-08-29,New Hanover,230423.0,23381,True
6027,2021-08-30,New Hanover,230423.0,23897,True
6127,2021-08-31,New Hanover,230423.0,24041,True
6227,2021-09-01,New Hanover,230423.0,24232,True
6327,2021-09-02,New Hanover,230423.0,24441,True
6427,2021-09-03,New Hanover,230423.0,24628,True
6527,2021-09-04,New Hanover,230423.0,24628,True
6627,2021-09-05,New Hanover,230423.0,24628,True
6727,2021-09-06,New Hanover,230423.0,24628,True
6827,2021-09-07,New Hanover,230423.0,25201,True
6927,2021-09-08,New Hanover,230423.0,25324,True
7027,2021-09-09,New Hanover,230423.0,25485,True
7127,2021-09-10,New Hanover,230423.0,25581,True
7227,2021-09-11,New Hanover,230423.0,25581,True
7327,2021-09-12,New Hanover,230423.0,25581,True
7427,2021-09-13,New Hanover,230423.0,26022,True
7527,2021-09-14,New Hanover,230423.0,26099,True
7627,2021-09-15,New Hanover,230423.0,26246,True
7727,2021-09-16,New Hanover,230423.0,26326,True
7827,2021-09-17,New Hanover,230423.0,26505,True
7927,2021-09-18,New Hanover,230423.0,26505,True
8027,2021-09-19,New Hanover,230423.0,26505,True
8127,2021-09-20,New Hanover,230423.0,26824,True
8227,2021-09-21,New Hanover,230423.0,26890,True
8327,2021-09-22,New Hanover,230423.0,27007,True
8427,2021-09-23,New Hanover,230423.0,27139,True
8527,2021-09-24,New Hanover,230423.0,27203,True
8627,2021-09-25,New Hanover,230423.0,27203,True
8727,2021-09-26,New Hanover,230423.0,27203,True
8827,2021-09-27,New Hanover,230423.0,27395,True
8927,2021-09-28,New Hanover,230423.0,27429,True
9027,2021-09-29,New Hanover,230423.0,27503,True
9127,2021-09-30,New Hanover,230423.0,27546,True
9227,2021-10-01,New Hanover,230423.0,27590,True
9327,2021-10-02,New Hanover,230423.0,27590,True
9427,2021-10-03,New Hanover,230423.0,27590,True
9527,2021-10-04,New Hanover,230423.0,27794,True
9627,2021-10-05,New Hanover,230423.0,27827,True
9727,2021-10-06,New Hanover,230423.0,27926,True
9827,2021-10-07,New Hanover,230423.0,27995,True
9927,2021-10-08,New Hanover,230423.0,28036,True
10027,2021-10-09,New Hanover,230423.0,28036,True
10127,2021-10-10,New Hanover,230423.0,28036,True
10227,2021-10-11,New Hanover,230423.0,28161,True
10327,2021-10-12,New Hanover,230423.0,28194,True
10427,2021-10-13,New Hanover,230423.0,28236,True
10527,2021-10-14,New Hanover,230423.0,28286,True
10627,2021-10-15,New Hanover,230423.0,28341,True
10727,2021-10-16,New Hanover,230423.0,28341,True
10827,2021-10-17,New Hanover,230423.0,28341,True
10927,2021-10-18,New Hanover,230423.0,28426,True
11027,2021-10-19,New Hanover,230423.0,28443,True
11127,2021-10-20,New Hanover,230423.0,28479,True
11227,2021-10-21,New Hanover,230423.0,28505,True
11327,2021-10-22,New Hanover,230423.0,28532,True
11427,2021-10-23,New Hanover,230423.0,28532,True
11527,2021-10-24,New Hanover,230423.0,28532,True
11627,2021-10-25,New Hanover,230423.0,28608,True
11727,2021-10-26,New Hanover,230423.0,28618,True
11827,2021-10-27,New Hanover,230423.0,28654,True
11927,2021-10-28,New Hanover,230423.0,28679,True
12027,2021-10-29,New Hanover,230423.0,28699,True
12127,2021-10-30,New Hanover,230423.0,28699,True
12227,2021-10-31,New Hanover,230423.0,28699,True
12327,2021-11-01,New Hanover,230423.0,28747,True
12427,2021-11-02,New Hanover,230423.0,28752,True
12527,2021-11-03,New Hanover,230423.0,28775,True
12627,2021-11-04,New Hanover,230423.0,28797,True
12727,2021-11-05,New Hanover,230423.0,28822,True
12827,2021-11-06,New Hanover,230423.0,28822,True
12927,2021-11-07,New Hanover,230423.0,28822,True
13027,2021-11-08,New Hanover,230423.0,28855,False
13127,2021-11-09,New Hanover,230423.0,28866,False
13227,2021-11-10,New Hanover,230423.0,28914,True
13327,2021-11-11,New Hanover,230423.0,28914,True
13427,2021-11-12,New Hanover,230423.0,28961,True
13527,2021-11-13,New Hanover,230423.0,28961,True
13627,2021-11-14,New Hanover,230423.0,28961,True
13727,2021-11-15,New Hanover,230423.0,29016,True
13827,2021-11-16,New Hanover,230423.0,29034,True
13927,2021-11-17,New Hanover,230423.0,29077,True
14027,2021-11-18,New Hanover,230423.0,29106,True
14127,2021-11-19,New Hanover,230423.0,29135,True
14227,2021-11-20,New Hanover,230423.0,29135,True
14327,2021-11-21,New Hanover,230423.0,29135,True
14427,2021-11-22,New Hanover,230423.0,29183,True
14527,2021-11-23,New Hanover,230423.0,29199,True
14627,2021-11-24,New Hanover,230423.0,29241,True
14727,2021-11-25,New Hanover,230423.0,29241,True
14827,2021-11-26,New Hanover,230423.0,29241,False
14927,2021-11-27,New Hanover,230423.0,29241,False
15027,2021-11-28,New Hanover,230423.0,29241,False
15127,2021-11-29,New Hanover,230423.0,29336,True
15227,2021-11-30,New Hanover,230423.0,29359,True
15327,2021-12-01,New Hanover,230423.0,29385,True
15426,2021-12-02,New Hanover,230423.0,29433,True
65,2021-07-01,Northampton,16953.0,1894,False
165,2021-07-02,Northampton,16953.0,1895,False
265,2021-07-03,Northampton,16953.0,1895,False
365,2021-07-04,Northampton,16953.0,1895,False
465,2021-07-05,Northampton,16953.0,1895,False
565,2021-07-06,Northampton,16953.0,1895,False
665,2021-07-07,Northampton,16953.0,1896,False
759,2021-07-08,Northampton,16953.0,1895,False
853,2021-07-09,Northampton,16953.0,1896,False
948,2021-07-10,Northampton,16953.0,1896,False
1043,2021-07-11,Northampton,16953.0,1896,False
1138,2021-07-12,Northampton,16953.0,1900,False
1234,2021-07-13,Northampton,16953.0,1900,False
1331,2021-07-14,Northampton,16953.0,1900,False
1430,2021-07-15,Northampton,16953.0,1899,False
1530,2021-07-16,Northampton,16953.0,1901,False
1630,2021-07-17,Northampton,16953.0,1901,False
1730,2021-07-18,Northampton,16953.0,1901,False
1829,2021-07-19,Northampton,16953.0,1906,False
1928,2021-07-20,Northampton,16953.0,1906,False
2028,2021-07-21,Northampton,16953.0,1904,False
2128,2021-07-22,Northampton,16953.0,1907,False
2228,2021-07-23,Northampton,16953.0,1915,True
2328,2021-07-24,Northampton,16953.0,1915,True
2428,2021-07-25,Northampton,16953.0,1915,True
2528,2021-07-26,Northampton,16953.0,1922,True
2628,2021-07-27,Northampton,16953.0,1921,True
2728,2021-07-28,Northampton,16953.0,1923,True
2828,2021-07-29,Northampton,16953.0,1925,True
2928,2021-07-30,Northampton,16953.0,1928,True
3028,2021-07-31,Northampton,16953.0,1928,True
3128,2021-08-01,Northampton,16953.0,1928,True
3228,2021-08-02,Northampton,16953.0,1936,True
3328,2021-08-03,Northampton,16953.0,1937,True
3428,2021-08-04,Northampton,16953.0,1939,True
3528,2021-08-05,Northampton,16953.0,1941,True
3628,2021-08-06,Northampton,16953.0,1942,True
3728,2021-08-07,Northampton,16953.0,1942,True
3828,2021-08-08,Northampton,16953.0,1942,True
3928,2021-08-09,Northampton,16953.0,1951,True
4028,2021-08-10,Northampton,16953.0,1954,True
4128,2021-08-11,Northampton,16953.0,1958,True
