,date,county,state,fips,cases,deaths,daily_change,weekly_change
820131,2021-09-10,Mecklenburg,North Carolina,37119.0,140746,1083.0,314.0,3095.0
820132,2021-09-10,Mitchell,North Carolina,37121.0,1764,17.0,2.0,51.0
820133,2021-09-10,Montgomery,North Carolina,37123.0,4008,104.0,11.0,124.0
820134,2021-09-10,Moore,North Carolina,37125.0,11824,221.0,61.0,418.0
820135,2021-09-10,Nash,North Carolina,37127.0,13489,206.0,56.0,348.0
820136,2021-09-10,New Hanover,North Carolina,37129.0,25581,214.0,96.0,953.0
820137,2021-09-10,Northampton,North Carolina,37131.0,2222,62.0,8.0,71.0
820138,2021-09-10,Onslow,North Carolina,37133.0,23624,192.0,151.0,1000.0
820139,2021-09-10,Orange,North Carolina,37135.0,10394,102.0,14.0,309.0
820140,2021-09-10,Pamlico,North Carolina,37137.0,1381,14.0,12.0,63.0
820141,2021-09-10,Pasquotank,North Carolina,37139.0,4123,92.0,7.0,117.0
820142,2021-09-10,Pender,North Carolina,37141.0,7591,81.0,22.0,257.0
820143,2021-09-10,Perquimans,North Carolina,37143.0,1281,11.0,5.0,63.0
820144,2021-09-10,Person,North Carolina,37145.0,4322,77.0,12.0,135.0
820145,2021-09-10,Pitt,North Carolina,37147.0,25706,122.0,35.0,852.0
820146,2021-09-10,Polk,North Carolina,37149.0,1959,36.0,15.0,110.0
820147,2021-09-10,Randolph,North Carolina,37151.0,18387,267.0,78.0,583.0
820148,2021-09-10,Richmond,North Carolina,37153.0,6308,127.0,25.0,236.0
820149,2021-09-10,Robeson,North Carolina,37155.0,22710,332.0,104.0,718.0
820150,2021-09-10,Rockingham,North Carolina,37157.0,9945,192.0,48.0,314.0
820151,2021-09-10,Rowan,North Carolina,37159.0,23271,358.0,85.0,976.0
820152,2021-09-10,Rutherford,North Carolina,37161.0,9452,263.0,29.0,400.0
820153,2021-09-10,Sampson,North Carolina,37163.0,10071,124.0,41.0,199.0
820154,2021-09-10,Scotland,North Carolina,37165.0,5008,97.0,42.0,198.0
820155,2021-09-10,Stanly,North Carolina,37167.0,9953,152.0,32.0,332.0
820156,2021-09-10,Stokes,North Carolina,37169.0,5206,84.0,21.0,180.0
820157,2021-09-10,Surry,North Carolina,37171.0,10399,192.0,36.0,365.0
820158,2021-09-10,Swain,North Carolina,37173.0,1609,22.0,17.0,75.0
820159,2021-09-10,Transylvania,North Carolina,37175.0,3302,36.0,18.0,148.0
820160,2021-09-10,Tyrrell,North Carolina,37177.0,465,6.0,1.0,12.0
820161,2021-09-10,Union,North Carolina,37179.0,31458,266.0,172.0,1239.0
820162,2021-09-10,Vance,North Carolina,37181.0,5735,92.0,16.0,167.0
820163,2021-09-10,Wake,North Carolina,37183.0,116764,808.0,678.0,4038.0
820164,2021-09-10,Warren,North Carolina,37185.0,2042,20.0,5.0,38.0
820165,2021-09-10,Washington,North Carolina,37187.0,1361,34.0,1.0,33.0
820166,2021-09-10,Watauga,North Carolina,37189.0,5817,34.0,23.0,182.0
820167,2021-09-10,Wayne,North Carolina,37191.0,13918,276.0,46.0,403.0
820168,2021-09-10,Wilkes,North Carolina,37193.0,9165,144.0,81.0,440.0
820169,2021-09-10,Wilson,North Carolina,37195.0,11633,201.0,20.0,352.0
820170,2021-09-10,Yadkin,North Carolina,37197.0,5188,58.0,19.0,196.0
820171,2021-09-10,Yancey,North Carolina,37199.0,2386,28.0,9.0,118.0
823319,2021-09-11,Alamance,North Carolina,37001.0,22767,306.0,0.0,676.0
823320,2021-09-11,Alexander,North Carolina,37003.0,5622,98.0,0.0,235.0
823321,2021-09-11,Alleghany,North Carolina,37005.0,1336,5.0,0.0,81.0
823322,2021-09-11,Anson,North Carolina,37007.0,3277,63.0,0.0,141.0
823323,2021-09-11,Ashe,North Carolina,37009.0,2891,45.0,0.0,113.0
823324,2021-09-11,Avery,North Carolina,37011.0,2406,26.0,0.0,59.0
823325,2021-09-11,Beaufort,North Carolina,37013.0,5870,108.0,0.0,291.0
823326,2021-09-11,Bertie,North Carolina,37015.0,2169,46.0,0.0,63.0
823327,2021-09-11,Bladen,North Carolina,37017.0,4970,88.0,0.0,158.0
823328,2021-09-11,Brunswick,North Carolina,37019.0,13666,187.0,0.0,536.0
823329,2021-09-11,Buncombe,North Carolina,37021.0,23387,369.0,0.0,872.0
823330,2021-09-11,Burke,North Carolina,37023.0,13175,164.0,0.0,533.0
823331,2021-09-11,Cabarrus,North Carolina,37025.0,28902,288.0,0.0,937.0
823332,2021-09-11,Caldwell,North Carolina,37027.0,11483,111.0,0.0,362.0
823333,2021-09-11,Camden,North Carolina,37029.0,859,8.0,0.0,40.0
823334,2021-09-11,Carteret,North Carolina,37031.0,6900,58.0,0.0,258.0
823335,2021-09-11,Caswell,North Carolina,37033.0,2660,31.0,0.0,107.0
823336,2021-09-11,Catawba,North Carolina,37035.0,24669,349.0,0.0,918.0
823337,2021-09-11,Chatham,North Carolina,37037.0,6055,91.0,0.0,137.0
823338,2021-09-11,Cherokee,North Carolina,37039.0,3906,54.0,0.0,166.0
823339,2021-09-11,Chowan,North Carolina,37041.0,1893,38.0,0.0,70.0
823340,2021-09-11,Clay,North Carolina,37043.0,1285,21.0,0.0,62.0
823341,2021-09-11,Cleveland,North Carolina,37045.0,15311,256.0,0.0,596.0
823342,2021-09-11,Columbus,North Carolina,37047.0,9180,192.0,0.0,321.0
823343,2021-09-11,Craven,North Carolina,37049.0,12045,134.0,0.0,518.0
823344,2021-09-11,Cumberland,North Carolina,37051.0,39208,402.0,0.0,1113.0
823345,2021-09-11,Currituck,North Carolina,37053.0,2158,19.0,0.0,133.0
823346,2021-09-11,Dare,North Carolina,37055.0,3209,11.0,0.0,111.0
823347,2021-09-11,Davidson,North Carolina,37057.0,22146,235.0,0.0,1120.0
823348,2021-09-11,Davie,North Carolina,37059.0,5325,54.0,0.0,196.0
823349,2021-09-11,Duplin,North Carolina,37061.0,8613,154.0,0.0,276.0
823350,2021-09-11,Durham,North Carolina,37063.0,31811,245.0,0.0,959.0
823351,2021-09-11,Edgecombe,North Carolina,37065.0,6764,116.0,0.0,176.0
823352,2021-09-11,Forsyth,North Carolina,37067.0,45059,474.0,0.0,1335.0
823353,2021-09-11,Franklin,North Carolina,37069.0,8520,56.0,0.0,254.0
823354,2021-09-11,Gaston,North Carolina,37071.0,33993,489.0,0.0,1096.0
823355,2021-09-11,Gates,North Carolina,37073.0,893,14.0,0.0,30.0
823356,2021-09-11,Graham,North Carolina,37075.0,1092,19.0,0.0,94.0
823357,2021-09-11,Granville,North Carolina,37077.0,7017,93.0,0.0,138.0
823358,2021-09-11,Greene,North Carolina,37079.0,2967,50.0,0.0,41.0
823359,2021-09-11,Guilford,North Carolina,37081.0,58331,778.0,0.0,1447.0
823360,2021-09-11,Halifax,North Carolina,37083.0,6859,122.0,0.0,192.0
823361,2021-09-11,Harnett,North Carolina,37085.0,15813,204.0,0.0,569.0
823362,2021-09-11,Haywood,North Carolina,37087.0,6020,113.0,0.0,211.0
823363,2021-09-11,Henderson,North Carolina,37089.0,13136,168.0,0.0,380.0
823364,2021-09-11,Hertford,North Carolina,37091.0,2462,65.0,0.0,60.0
823365,2021-09-11,Hoke,North Carolina,37093.0,6349,69.0,0.0,199.0
823366,2021-09-11,Hyde,North Carolina,37095.0,754,9.0,0.0,11.0
823367,2021-09-11,Iredell,North Carolina,37097.0,24780,265.0,0.0,980.0
823368,2021-09-11,Jackson,North Carolina,37099.0,4709,62.0,0.0,189.0
823369,2021-09-11,Johnston,North Carolina,37101.0,28690,265.0,0.0,810.0
823370,2021-09-11,Jones,North Carolina,37103.0,1103,29.0,0.0,50.0
823371,2021-09-11,Lee,North Carolina,37105.0,8164,91.0,0.0,297.0
823372,2021-09-11,Lenoir,North Carolina,37107.0,8032,134.0,0.0,363.0
823373,2021-09-11,Lincoln,North Carolina,37109.0,12772,91.0,0.0,357.0
823374,2021-09-11,Macon,North Carolina,37113.0,4019,45.0,0.0,150.0
823375,2021-09-11,Madison,North Carolina,37115.0,2245,49.0,0.0,166.0
823376,2021-09-11,Martin,North Carolina,37117.0,3079,53.0,0.0,118.0
823377,2021-09-11,McDowell,North Carolina,37111.0,7102,66.0,0.0,374.0
823378,2021-09-11,Mecklenburg,North Carolina,37119.0,140746,1083.0,0.0,3095.0
823379,2021-09-11,Mitchell,North Carolina,37121.0,1764,17.0,0.0,51.0
823380,2021-09-11,Montgomery,North Carolina,37123.0,4008,104.0,0.0,124.0
823381,2021-09-11,Moore,North Carolina,37125.0,11824,221.0,0.0,418.0
823382,2021-09-11,Nash,North Carolina,37127.0,13489,206.0,0.0,348.0
823383,2021-09-11,New Hanover,North Carolina,37129.0,25581,214.0,0.0,953.0
823384,2021-09-11,Northampton,North Carolina,37131.0,2222,62.0,0.0,71.0
823385,2021-09-11,Onslow,North Carolina,37133.0,23624,192.0,0.0,1000.0
823386,2021-09-11,Orange,North Carolina,37135.0,10394,102.0,0.0,309.0
823387,2021-09-11,Pamlico,North Carolina,37137.0,1381,14.0,0.0,63.0
823388,2021-09-11,Pasquotank,North Carolina,37139.0,4123,92.0,0.0,117.0
823389,2021-09-11,Pender,North Carolina,37141.0,7591,81.0,0.0,257.0
823390,2021-09-11,Perquimans,North Carolina,37143.0,1281,11.0,0.0,63.0
823391,2021-09-11,Person,North Carolina,37145.0,4322,77.0,0.0,135.0
823392,2021-09-11,Pitt,North Carolina,37147.0,25706,122.0,0.0,852.0
823393,2021-09-11,Polk,North Carolina,37149.0,1959,36.0,0.0,110.0
823394,2021-09-11,Randolph,North Carolina,37151.0,18387,267.0,0.0,583.0
823395,2021-09-11,Richmond,North Carolina,37153.0,6308,127.0,0.0,236.0
823396,2021-09-11,Robeson,North Carolina,37155.0,22710,332.0,0.0,718.0
823397,2021-09-11,Rockingham,North Carolina,37157.0,9945,192.0,0.0,314.0
823398,2021-09-11,Rowan,North Carolina,37159.0,23271,358.0,0.0,976.0
823399,2021-09-11,Rutherford,North Carolina,37161.0,9452,263.0,0.0,400.0
823400,2021-09-11,Sampson,North Carolina,37163.0,10071,124.0,0.0,199.0
823401,2021-09-11,Scotland,North Carolina,37165.0,5008,97.0,0.0,198.0
823402,2021-09-11,Stanly,North Carolina,37167.0,9953,152.0,0.0,332.0
823403,2021-09-11,Stokes,North Carolina,37169.0,5206,84.0,0.0,180.0
823404,2021-09-11,Surry,North Carolina,37171.0,10399,192.0,0.0,365.0
823405,2021-09-11,Swain,North Carolina,37173.0,1609,22.0,0.0,75.0
823406,2021-09-11,Transylvania,North Carolina,37175.0,3302,36.0,0.0,148.0
823407,2021-09-11,Tyrrell,North Carolina,37177.0,465,6.0,0.0,12.0
823408,2021-09-11,Union,North Carolina,37179.0,31458,266.0,0.0,1239.0
823409,2021-09-11,Vance,North Carolina,37181.0,5735,92.0,0.0,167.0
823410,2021-09-11,Wake,North Carolina,37183.0,116764,808.0,0.0,4038.0
823411,2021-09-11,Warren,North Carolina,37185.0,2042,20.0,0.0,38.0
823412,2021-09-11,Washington,North Carolina,37187.0,1361,34.0,0.0,33.0
823413,2021-09-11,Watauga,North Carolina,37189.0,5817,34.0,0.0,182.0
823414,2021-09-11,Wayne,North Carolina,37191.0,13918,276.0,0.0,403.0
823415,2021-09-11,Wilkes,North Carolina,37193.0,9165,144.0,0.0,440.0
823416,2021-09-11,Wilson,North Carolina,37195.0,11633,201.0,0.0,352.0
823417,2021-09-11,Yadkin,North Carolina,37197.0,5188,58.0,0.0,196.0
823418,2021-09-11,Yancey,North Carolina,37199.0,2386,28.0,0.0,118.0
826566,2021-09-12,Alamance,North Carolina,37001.0,22767,306.0,0.0,676.0
826567,2021-09-12,Alexander,North Carolina,37003.0,5622,98.0,0.0,235.0
826568,2021-09-12,Alleghany,North Carolina,37005.0,1336,5.0,0.0,81.0
826569,2021-09-12,Anson,North Carolina,37007.0,3277,63.0,0.0,141.0
826570,2021-09-12,Ashe,North Carolina,37009.0,2891,45.0,0.0,113.0
826571,2021-09-12,Avery,North Carolina,37011.0,2406,26.0,0.0,59.0
826572,2021-09-12,Beaufort,North Carolina,37013.0,5870,108.0,0.0,291.0
826573,2021-09-12,Bertie,North Carolina,37015.0,2169,46.0,0.0,63.0
826574,2021-09-12,Bladen,North Carolina,37017.0,4970,88.0,0.0,158.0
826575,2021-09-12,Brunswick,North Carolina,37019.0,13666,187.0,0.0,536.0
826576,2021-09-12,Buncombe,North Carolina,37021.0,23387,369.0,0.0,872.0
826577,2021-09-12,Burke,North Carolina,37023.0,13175,164.0,0.0,533.0
826578,2021-09-12,Cabarrus,North Carolina,37025.0,28902,288.0,0.0,937.0
826579,2021-09-12,Caldwell,North Carolina,37027.0,11483,111.0,0.0,362.0
826580,2021-09-12,Camden,North Carolina,37029.0,859,8.0,0.0,40.0
826581,2021-09-12,Carteret,North Carolina,37031.0,6900,58.0,0.0,258.0
826582,2021-09-12,Caswell,North Carolina,37033.0,2660,31.0,0.0,107.0
826583,2021-09-12,Catawba,North Carolina,37035.0,24669,349.0,0.0,918.0
826584,2021-09-12,Chatham,North Carolina,37037.0,6055,91.0,0.0,137.0
826585,2021-09-12,Cherokee,North Carolina,37039.0,3906,54.0,0.0,166.0
826586,2021-09-12,Chowan,North Carolina,37041.0,1893,38.0,0.0,70.0
826587,2021-09-12,Clay,North Carolina,37043.0,1285,21.0,0.0,62.0
826588,2021-09-12,Cleveland,North Carolina,37045.0,15311,256.0,0.0,596.0
826589,2021-09-12,Columbus,North Carolina,37047.0,9180,192.0,0.0,321.0
826590,2021-09-12,Craven,North Carolina,37049.0,12045,134.0,0.0,518.0
826591,2021-09-12,Cumberland,North Carolina,37051.0,39208,402.0,0.0,1113.0
826592,2021-09-12,Currituck,North Carolina,37053.0,2158,19.0,0.0,133.0
826593,2021-09-12,Dare,North Carolina,37055.0,3209,11.0,0.0,111.0
826594,2021-09-12,Davidson,North Carolina,37057.0,22146,235.0,0.0,1120.0
826595,2021-09-12,Davie,North Carolina,37059.0,5325,54.0,0.0,196.0
826596,2021-09-12,Duplin,North Carolina,37061.0,8613,154.0,0.0,276.0
826597,2021-09-12,Durham,North Carolina,37063.0,31811,245.0,0.0,959.0
826598,2021-09-12,Edgecombe,North Carolina,37065.0,6764,116.0,0.0,176.0
826599,2021-09-12,Forsyth,North Carolina,37067.0,45059,474.0,0.0,1335.0
826600,2021-09-12,Franklin,North Carolina,37069.0,8520,56.0,0.0,254.0
826601,2021-09-12,Gaston,North Carolina,37071.0,33993,489.0,0.0,1096.0
826602,2021-09-12,Gates,North Carolina,37073.0,893,14.0,0.0,30.0
826603,2021-09-12,Graham,North Carolina,37075.0,1092,19.0,0.0,94.0
826604,2021-09-12,Granville,North Carolina,37077.0,7017,93.0,0.0,138.0
826605,2021-09-12,Greene,North Carolina,37079.0,2967,50.0,0.0,41.0
826606,2021-09-12,Guilford,North Carolina,37081.0,58331,778.0,0.0,1447.0
826607,2021-09-12,Halifax,North Carolina,37083.0,6859,122.0,0.0,192.0
826608,2021-09-12,Harnett,North Carolina,37085.0,15813,204.0,0.0,569.0
826609,2021-09-12,Haywood,North Carolina,37087.0,6020,113.0,0.0,211.0
826610,2021-09-12,Henderson,North Carolina,37089.0,13136,168.0,0.0,380.0
826611,2021-09-12,Hertford,North Carolina,37091.0,2462,65.0,0.0,60.0
826612,2021-09-12,Hoke,North Carolina,37093.0,6349,69.0,0.0,199.0
826613,2021-09-12,Hyde,North Carolina,37095.0,754,9.0,0.0,11.0
826614,2021-09-12,Iredell,North Carolina,37097.0,24780,265.0,0.0,980.0
826615,2021-09-12,Jackson,North Carolina,37099.0,4709,62.0,0.0,189.0
826616,2021-09-12,Johnston,North Carolina,37101.0,28690,265.0,0.0,810.0
826617,2021-09-12,Jones,North Carolina,37103.0,1103,29.0,0.0,50.0
826618,2021-09-12,Lee,North Carolina,37105.0,8164,91.0,0.0,297.0
826619,2021-09-12,Lenoir,North Carolina,37107.0,8032,134.0,0.0,363.0
826620,2021-09-12,Lincoln,North Carolina,37109.0,12772,91.0,0.0,357.0
826621,2021-09-12,Macon,North Carolina,37113.0,4019,45.0,0.0,150.0
826622,2021-09-12,Madison,North Carolina,37115.0,2245,49.0,0.0,166.0
826623,2021-09-12,Martin,North Carolina,37117.0,3079,53.0,0.0,118.0
826624,2021-09-12,McDowell,North Carolina,37111.0,7102,66.0,0.0,374.0
826625,2021-09-12,Mecklenburg,North Carolina,37119.0,140746,1083.0,0.0,3095.0
826626,2021-09-12,Mitchell,North Carolina,37121.0,1764,17.0,0.0,51.0
826627,2021-09-12,Montgomery,North Carolina,37123.0,4008,104.0,0.0,124.0
826628,2021-09-12,Moore,North Carolina,37125.0,11824,221.0,0.0,418.0
826629,2021-09-12,Nash,North Carolina,37127.0,13489,206.0,0.0,348.0
826630,2021-09-12,New Hanover,North Carolina,37129.0,25581,214.0,0.0,953.0
826631,2021-09-12,Northampton,North Carolina,37131.0,2222,62.0,0.0,71.0
826632,2021-09-12,Onslow,North Carolina,37133.0,23624,192.0,0.0,1000.0
826633,2021-09-12,Orange,North Carolina,37135.0,10394,102.0,0.0,309.0
826634,2021-09-12,Pamlico,North Carolina,37137.0,1381,14.0,0.0,63.0
826635,2021-09-12,Pasquotank,North Carolina,37139.0,4123,92.0,0.0,117.0
826636,2021-09-12,Pender,North Carolina,37141.0,7591,81.0,0.0,257.0
826637,2021-09-12,Perquimans,North Carolina,37143.0,1281,11.0,0.0,63.0
826638,2021-09-12,Person,North Carolina,37145.0,4322,77.0,0.0,135.0
826639,2021-09-12,Pitt,North Carolina,37147.0,25706,122.0,0.0,852.0
826640,2021-09-12,Polk,North Carolina,37149.0,1959,36.0,0.0,110.0
826641,2021-09-12,Randolph,North Carolina,37151.0,18387,267.0,0.0,583.0
826642,2021-09-12,Richmond,North Carolina,37153.0,6308,127.0,0.0,236.0
826643,2021-09-12,Robeson,North Carolina,37155.0,22710,332.0,0.0,718.0
826644,2021-09-12,Rockingham,North Carolina,37157.0,9945,192.0,0.0,314.0
826645,2021-09-12,Rowan,North Carolina,37159.0,23271,358.0,0.0,976.0
826646,2021-09-12,Rutherford,North Carolina,37161.0,9452,263.0,0.0,400.0
826647,2021-09-12,Sampson,North Carolina,37163.0,10071,124.0,0.0,199.0
826648,2021-09-12,Scotland,North Carolina,37165.0,5008,97.0,0.0,198.0
826649,2021-09-12,Stanly,North Carolina,37167.0,9953,152.0,0.0,332.0
826650,2021-09-12,Stokes,North Carolina,37169.0,5206,84.0,0.0,180.0
826651,2021-09-12,Surry,North Carolina,37171.0,10399,192.0,0.0,365.0
826652,2021-09-12,Swain,North Carolina,37173.0,1609,22.0,0.0,75.0
826653,2021-09-12,Transylvania,North Carolina,37175.0,3302,36.0,0.0,148.0
826654,2021-09-12,Tyrrell,North Carolina,37177.0,465,6.0,0.0,12.0
826655,2021-09-12,Union,North Carolina,37179.0,31458,266.0,0.0,1239.0
826656,2021-09-12,Vance,North Carolina,37181.0,5735,92.0,0.0,167.0
826657,2021-09-12,Wake,North Carolina,37183.0,116764,808.0,0.0,4038.0
826658,2021-09-12,Warren,North Carolina,37185.0,2042,20.0,0.0,38.0
826659,2021-09-12,Washington,North Carolina,37187.0,1361,34.0,0.0,33.0
826660,2021-09-12,Watauga,North Carolina,37189.0,5817,34.0,0.0,182.0
826661,2021-09-12,Wayne,North Carolina,37191.0,13918,276.0,0.0,403.0
826662,2021-09-12,Wilkes,North Carolina,37193.0,9165,144.0,0.0,440.0
826663,2021-09-12,Wilson,North Carolina,37195.0,11633,201.0,0.0,352.0
826664,2021-09-12,Yadkin,North Carolina,37197.0,5188,58.0,0.0,196.0
826665,2021-09-12,Yancey,North Carolina,37199.0,2386,28.0,0.0,118.0
829812,2021-09-13,Alamance,North Carolina,37001.0,23168,307.0,401.0,1077.0
829813,2021-09-13,Alexander,North Carolina,37003.0,5687,98.0,65.0,300.0
829814,2021-09-13,Alleghany,North Carolina,37005.0,1390,5.0,54.0,135.0
829815,2021-09-13,Anson,North Carolina,37007.0,3387,65.0,110.0,251.0
829816,2021-09-13,Ashe,North Carolina,37009.0,2967,45.0,76.0,189.0
829817,2021-09-13,Avery,North Carolina,37011.0,2435,26.0,29.0,88.0
829818,2021-09-13,Beaufort,North Carolina,37013.0,6054,108.0,184.0,475.0
829819,2021-09-13,Bertie,North Carolina,37015.0,2217,46.0,48.0,111.0
829820,2021-09-13,Bladen,North Carolina,37017.0,5025,88.0,55.0,213.0
829821,2021-09-13,Brunswick,North Carolina,37019.0,13950,187.0,284.0,820.0
829822,2021-09-13,Buncombe,North Carolina,37021.0,23842,375.0,455.0,1327.0
829823,2021-09-13,Burke,North Carolina,37023.0,13564,164.0,389.0,922.0
829824,2021-09-13,Cabarrus,North Carolina,37025.0,29453,289.0,551.0,1488.0
829825,2021-09-13,Caldwell,North Carolina,37027.0,11709,111.0,226.0,588.0
829826,2021-09-13,Camden,North Carolina,37029.0,883,8.0,24.0,64.0
829827,2021-09-13,Carteret,North Carolina,37031.0,7063,58.0,163.0,421.0
829828,2021-09-13,Caswell,North Carolina,37033.0,2754,34.0,94.0,201.0
829829,2021-09-13,Catawba,North Carolina,37035.0,25165,353.0,496.0,1414.0
829830,2021-09-13,Chatham,North Carolina,37037.0,6138,91.0,83.0,220.0
829831,2021-09-13,Cherokee,North Carolina,37039.0,4045,54.0,139.0,305.0
829832,2021-09-13,Chowan,North Carolina,37041.0,1967,38.0,74.0,144.0
829833,2021-09-13,Clay,North Carolina,37043.0,1349,21.0,64.0,126.0
829834,2021-09-13,Cleveland,North Carolina,37045.0,15711,259.0,400.0,996.0
829835,2021-09-13,Columbus,North Carolina,37047.0,9315,192.0,135.0,456.0
829836,2021-09-13,Craven,North Carolina,37049.0,12350,137.0,305.0,823.0
829837,2021-09-13,Cumberland,North Carolina,37051.0,39754,404.0,546.0,1659.0
829838,2021-09-13,Currituck,North Carolina,37053.0,2231,20.0,73.0,206.0
829839,2021-09-13,Dare,North Carolina,37055.0,3336,11.0,127.0,238.0
829840,2021-09-13,Davidson,North Carolina,37057.0,22639,237.0,493.0,1613.0
829841,2021-09-13,Davie,North Carolina,37059.0,5441,54.0,116.0,312.0
829842,2021-09-13,Duplin,North Carolina,37061.0,8811,159.0,198.0,474.0
829843,2021-09-13,Durham,North Carolina,37063.0,31811,245.0,0.0,959.0
829844,2021-09-13,Edgecombe,North Carolina,37065.0,6945,116.0,181.0,357.0
829845,2021-09-13,Forsyth,North Carolina,37067.0,45776,479.0,717.0,2052.0
829846,2021-09-13,Franklin,North Carolina,37069.0,8693,57.0,173.0,427.0
829847,2021-09-13,Gaston,North Carolina,37071.0,34709,508.0,716.0,1812.0
829848,2021-09-13,Gates,North Carolina,37073.0,908,14.0,15.0,45.0
829849,2021-09-13,Graham,North Carolina,37075.0,1123,19.0,31.0,125.0
829850,2021-09-13,Granville,North Carolina,37077.0,7104,93.0,87.0,225.0
829851,2021-09-13,Greene,North Carolina,37079.0,3008,50.0,41.0,82.0
829852,2021-09-13,Guilford,North Carolina,37081.0,59248,784.0,917.0,2364.0
829853,2021-09-13,Halifax,North Carolina,37083.0,6971,124.0,112.0,304.0
829854,2021-09-13,Harnett,North Carolina,37085.0,16164,208.0,351.0,920.0
829855,2021-09-13,Haywood,North Carolina,37087.0,6161,113.0,141.0,352.0
829856,2021-09-13,Henderson,North Carolina,37089.0,13346,180.0,210.0,590.0
829857,2021-09-13,Hertford,North Carolina,37091.0,2508,65.0,46.0,106.0
829858,2021-09-13,Hoke,North Carolina,37093.0,6435,69.0,86.0,285.0
829859,2021-09-13,Hyde,North Carolina,37095.0,763,9.0,9.0,20.0
829860,2021-09-13,Iredell,North Carolina,37097.0,25435,268.0,655.0,1635.0
829861,2021-09-13,Jackson,North Carolina,37099.0,4803,62.0,94.0,283.0
829862,2021-09-13,Johnston,North Carolina,37101.0,29190,270.0,500.0,1310.0
829863,2021-09-13,Jones,North Carolina,37103.0,1140,29.0,37.0,87.0
829864,2021-09-13,Lee,North Carolina,37105.0,8349,91.0,185.0,482.0
829865,2021-09-13,Lenoir,North Carolina,37107.0,8312,135.0,280.0,643.0
829866,2021-09-13,Lincoln,North Carolina,37109.0,13016,91.0,244.0,601.0
829867,2021-09-13,Macon,North Carolina,37113.0,4134,49.0,115.0,265.0
829868,2021-09-13,Madison,North Carolina,37115.0,2323,50.0,78.0,244.0
829869,2021-09-13,Martin,North Carolina,37117.0,3175,56.0,96.0,214.0
829870,2021-09-13,McDowell,North Carolina,37111.0,7313,66.0,211.0,585.0
829871,2021-09-13,Mecklenburg,North Carolina,37119.0,142727,1093.0,1981.0,5076.0
829872,2021-09-13,Mitchell,North Carolina,37121.0,1799,17.0,35.0,86.0
829873,2021-09-13,Montgomery,North Carolina,37123.0,4094,104.0,86.0,210.0
829874,2021-09-13,Moore,North Carolina,37125.0,12057,222.0,233.0,651.0
829875,2021-09-13,Nash,North Carolina,37127.0,13766,206.0,277.0,625.0
829876,2021-09-13,New Hanover,North Carolina,37129.0,26022,218.0,441.0,1394.0
829877,2021-09-13,Northampton,North Carolina,37131.0,2281,62.0,59.0,130.0
829878,2021-09-13,Onslow,North Carolina,37133.0,24207,202.0,583.0,1583.0
829879,2021-09-13,Orange,North Carolina,37135.0,10593,102.0,199.0,508.0
829880,2021-09-13,Pamlico,North Carolina,37137.0,1442,15.0,61.0,124.0
829881,2021-09-13,Pasquotank,North Carolina,37139.0,4232,93.0,109.0,226.0
829882,2021-09-13,Pender,North Carolina,37141.0,7851,81.0,260.0,517.0
829883,2021-09-13,Perquimans,North Carolina,37143.0,1321,11.0,40.0,103.0
829884,2021-09-13,Person,North Carolina,37145.0,4418,77.0,96.0,231.0
829885,2021-09-13,Pitt,North Carolina,37147.0,26376,129.0,670.0,1522.0
829886,2021-09-13,Polk,North Carolina,37149.0,1995,39.0,36.0,146.0
829887,2021-09-13,Randolph,North Carolina,37151.0,18765,268.0,378.0,961.0
829888,2021-09-13,Richmond,North Carolina,37153.0,6450,127.0,142.0,378.0
829889,2021-09-13,Robeson,North Carolina,37155.0,23021,349.0,311.0,1029.0
829890,2021-09-13,Rockingham,North Carolina,37157.0,10187,192.0,242.0,556.0
829891,2021-09-13,Rowan,North Carolina,37159.0,23765,358.0,494.0,1470.0
829892,2021-09-13,Rutherford,North Carolina,37161.0,9723,268.0,271.0,671.0
829893,2021-09-13,Sampson,North Carolina,37163.0,10179,124.0,108.0,307.0
829894,2021-09-13,Scotland,North Carolina,37165.0,5093,97.0,85.0,283.0
829895,2021-09-13,Stanly,North Carolina,37167.0,10202,153.0,249.0,581.0
829896,2021-09-13,Stokes,North Carolina,37169.0,5312,86.0,106.0,286.0
829897,2021-09-13,Surry,North Carolina,37171.0,10577,192.0,178.0,543.0
829898,2021-09-13,Swain,North Carolina,37173.0,1626,22.0,17.0,92.0
829899,2021-09-13,Transylvania,North Carolina,37175.0,3367,36.0,65.0,213.0
829900,2021-09-13,Tyrrell,North Carolina,37177.0,475,6.0,10.0,22.0
829901,2021-09-13,Union,North Carolina,37179.0,32147,268.0,689.0,1928.0
829902,2021-09-13,Vance,North Carolina,37181.0,5848,92.0,113.0,280.0
829903,2021-09-13,Wake,North Carolina,37183.0,118147,809.0,1383.0,5421.0
829904,2021-09-13,Warren,North Carolina,37185.0,2082,20.0,40.0,78.0
829905,2021-09-13,Washington,North Carolina,37187.0,1382,34.0,21.0,54.0
829906,2021-09-13,Watauga,North Carolina,37189.0,5911,34.0,94.0,276.0
829907,2021-09-13,Wayne,North Carolina,37191.0,14176,278.0,258.0,661.0
829908,2021-09-13,Wilkes,North Carolina,37193.0,9352,148.0,187.0,627.0
829909,2021-09-13,Wilson,North Carolina,37195.0,11841,201.0,208.0,560.0
